ID,UN ID,User Need,NeedConformance,NeedSupport,Requirement ID,Requirement,RequirementType,Conformance,Support,Other Requirements,ReqFlag,ReqFlagValue,OtherReqParameter,OtherRequirementValues,NeedFlag,NeedFlagValue
2977,2.3.5.10.4,Need to Control a Remote Traffic Signal Controller,Optional,Yes / No,3.3.1.4.1,Contents of the Error Report,Error Report Message,M,Yes,,TMDD_N89R13_Contents_of_the_Error_Report_Supported,TRUE,TMDD_N89R13_Contents_of_the_Error_Report_Parameter,,TMDD_N89_Flag,FALSE
2978,2.3.5.10.4,Need to Control a Remote Traffic Signal Controller,Optional,Yes / No,3.3.1.4.1.1,Required Error Report Contents,Error Report Message,M,Yes,,TMDD_N89R14_Required_Error_Report_Contents_Supported,TRUE,TMDD_N89R14_Required_Error_Report_Contents_Parameter,,TMDD_N89_Flag,FALSE
2979,2.3.5.10.4,Need to Control a Remote Traffic Signal Controller,Optional,Yes / No,3.3.1.4.1.2.1,Restrictions - Error Report,Error Report Message,O,Yes / No,,TMDD_N89R15_Restrictions___Error_Report_Supported,FALSE,TMDD_N89R15_Restrictions___Error_Report_Parameter,,TMDD_N89_Flag,FALSE
2980,2.3.5.10.5,Need to Verify Traffic Signal Controller Control Request Status,Optional,Yes / No,3.3.5.1.5.1,Send Device Control Status Upon Request,Dialogs,M,Yes,,TMDD_N90R420_Send_Device_Control_Status_Upon_Request_Supported,TRUE,TMDD_N90R420_Send_Device_Control_Status_Upon_Request_Parameter,60000,TMDD_N90_Flag,FALSE
2981,2.3.5.10.5,Need to Verify Traffic Signal Controller Control Request Status,Optional,Yes / No,3.3.5.11.4.1,Send Signal Control Status Upon Request,Dialogs,M,Yes,The owner center shall respond within ___ (100 ms - 1 hour; Default = 1 minute) after receiving the request. See Section 3.4.2.,TMDD_N90R1046_Send_Signal_Control_Status_Upon_Request_Supported,TRUE,TMDD_N90R1046_Send_Signal_Control_Status_Upon_Request_Parameter,60000,TMDD_N90_Flag,FALSE
2982,2.3.5.10.5,Need to Verify Traffic Signal Controller Control Request Status,Optional,Yes / No,3.3.5.1.5.2,Contents of the Device Control Status Request,Request Message,M,Yes,,TMDD_N90R421_Contents_of_the_Device_Control_Status_Request_Supported,TRUE,TMDD_N90R421_Contents_of_the_Device_Control_Status_Request_Parameter,,TMDD_N90_Flag,FALSE
2983,2.3.5.10.5,Need to Verify Traffic Signal Controller Control Request Status,Optional,Yes / No,3.3.5.1.5.2.1,Required Device Control Status Request Content,Request Message,M,Yes,,TMDD_N90R422_Required_Device_Control_Status_Request_Content_Supported,TRUE,TMDD_N90R422_Required_Device_Control_Status_Request_Content_Parameter,,TMDD_N90_Flag,FALSE
2984,2.3.5.10.5,Need to Verify Traffic Signal Controller Control Request Status,Optional,Yes / No,3.3.5.1.5.2.2.1,Authentication - Device Control Status (ControlStatusAuth),Request Message,O,Yes / No,,TMDD_N90R423_Authentication___Device_Control_Status__ControlStatusAuth__Supported,FALSE,TMDD_N90R423_Authentication___Device_Control_Status__ControlStatusAuth__Parameter,,TMDD_N90_Flag,FALSE
2985,2.3.5.10.5,Need to Verify Traffic Signal Controller Control Request Status,Optional,Yes / No,3.3.5.1.5.2.2.1.1,Operator Identifier - Device Control Status,Request Message,ControlStatusAuth:O,Yes / No / NA,,TMDD_N90R424_Operator_Identifier___Device_Control_Status_Supported,FALSE,TMDD_N90R424_Operator_Identifier___Device_Control_Status_Parameter,,TMDD_N90_Flag,FALSE
2986,2.3.5.10.5,Need to Verify Traffic Signal Controller Control Request Status,Optional,Yes / No,3.3.5.11.4.2,Contents of the Signal Control Status Request,Request Message,M,Yes,,TMDD_N90R1047_Contents_of_the_Signal_Control_Status_Request_Supported,TRUE,TMDD_N90R1047_Contents_of_the_Signal_Control_Status_Request_Parameter,,TMDD_N90_Flag,FALSE
2987,2.3.5.10.5,Need to Verify Traffic Signal Controller Control Request Status,Optional,Yes / No,3.3.5.1.4.2,Contents of Device Control Request Response,Response Message,M,Yes,,TMDD_N90R415_Contents_of_Device_Control_Request_Response_Supported,TRUE,TMDD_N90R415_Contents_of_Device_Control_Request_Response_Parameter,,TMDD_N90_Flag,FALSE
2988,2.3.5.10.5,Need to Verify Traffic Signal Controller Control Request Status,Optional,Yes / No,3.3.5.1.4.2.1,Required Device Control Response Content,Response Message,M,Yes,,TMDD_N90R416_Required_Device_Control_Response_Content_Supported,TRUE,TMDD_N90R416_Required_Device_Control_Response_Content_Parameter,,TMDD_N90_Flag,FALSE
2989,2.3.5.10.5,Need to Verify Traffic Signal Controller Control Request Status,Optional,Yes / No,3.3.5.1.4.2.2.1,Operator Identifier - Device Control Acknowledge,Response Message,O,Yes / No,,TMDD_N90R417_Operator_Identifier___Device_Control_Acknowledge_Supported,FALSE,TMDD_N90R417_Operator_Identifier___Device_Control_Acknowledge_Parameter,,TMDD_N90_Flag,FALSE
2990,2.3.5.10.5,Need to Verify Traffic Signal Controller Control Request Status,Optional,Yes / No,3.3.5.1.4.2.2.2,Operator Lock Identifier,Response Message,O,Yes / No,,TMDD_N90R418_Operator_Lock_Identifier_Supported,FALSE,TMDD_N90R418_Operator_Lock_Identifier_Parameter,,TMDD_N90_Flag,FALSE
2991,2.3.5.10.5,Need to Verify Traffic Signal Controller Control Request Status,Optional,Yes / No,3.3.5.1.4.2.2.3,Operator Last Revised Date and Time - Device Control,Response Message,O,Yes / No,,TMDD_N90R419_Operator_Last_Revised_Date_and_Time___Device_Control_Supported,FALSE,TMDD_N90R419_Operator_Last_Revised_Date_and_Time___Device_Control_Parameter,,TMDD_N90_Flag,FALSE
2992,2.3.5.10.5,Need to Verify Traffic Signal Controller Control Request Status,Optional,Yes / No,3.3.5.1.5.3,Contents of Device Control Status Response,Response Message,M,Yes,,TMDD_N90R425_Contents_of_Device_Control_Status_Response_Supported,TRUE,TMDD_N90R425_Contents_of_Device_Control_Status_Response_Parameter,,TMDD_N90_Flag,FALSE
2993,2.3.5.10.5,Need to Verify Traffic Signal Controller Control Request Status,Optional,Yes / No,3.3.5.11.4.3,Contents of the Signal Control Status Response,Response Message,M,Yes,,TMDD_N90R1048_Contents_of_the_Signal_Control_Status_Response_Supported,TRUE,TMDD_N90R1048_Contents_of_the_Signal_Control_Status_Response_Parameter,,TMDD_N90_Flag,FALSE
2994,2.3.5.10.5,Need to Verify Traffic Signal Controller Control Request Status,Optional,Yes / No,3.3.1.4.1,Contents of the Error Report,Error Report Message,M,Yes,,TMDD_N90R13_Contents_of_the_Error_Report_Supported,TRUE,TMDD_N90R13_Contents_of_the_Error_Report_Parameter,,TMDD_N90_Flag,FALSE
2995,2.3.5.10.5,Need to Verify Traffic Signal Controller Control Request Status,Optional,Yes / No,3.3.1.4.1.1,Required Error Report Contents,Error Report Message,M,Yes,,TMDD_N90R14_Required_Error_Report_Contents_Supported,TRUE,TMDD_N90R14_Required_Error_Report_Contents_Parameter,,TMDD_N90_Flag,FALSE
2996,2.3.5.10.5,Need to Verify Traffic Signal Controller Control Request Status,Optional,Yes / No,3.3.1.4.1.2.1,Restrictions - Error Report,Error Report Message,O,Yes / No,,TMDD_N90R15_Restrictions___Error_Report_Supported,FALSE,TMDD_N90R15_Restrictions___Error_Report_Parameter,,TMDD_N90_Flag,FALSE
2997,2.3.5.10.6,Need to View Traffic Signal Controller Plan Queue,Optional,Yes / No,3.3.5.11.13.1,Send Signal Control Priority Queue Information Upon Request,Dialogs,M,Yes,The owner center shall respond within ___ (100 ms - 1 hour; Default = 1 minute) after receiving the request. See Section 3.4.2.,TMDD_N91R1127_Send_Signal_Control_Priority_Queue_Information_Upon_Request_Supported,TRUE,TMDD_N91R1127_Send_Signal_Control_Priority_Queue_Information_Upon_Request_Parameter,60000,TMDD_N91_Flag,FALSE
2998,2.3.5.10.6,Need to View Traffic Signal Controller Plan Queue,Optional,Yes / No,3.3.5.1.7.1,Contents of the Device Priority Queue Request,Request Message,M,Yes,,TMDD_N91R431_Contents_of_the_Device_Priority_Queue_Request_Supported,TRUE,TMDD_N91R431_Contents_of_the_Device_Priority_Queue_Request_Parameter,,TMDD_N91_Flag,FALSE
2999,2.3.5.10.6,Need to View Traffic Signal Controller Plan Queue,Optional,Yes / No,3.3.5.1.7.1.1,Required Device Priority Queue Request Content,Request Message,M,Yes,,TMDD_N91R432_Required_Device_Priority_Queue_Request_Content_Supported,TRUE,TMDD_N91R432_Required_Device_Priority_Queue_Request_Content_Parameter,,TMDD_N91_Flag,FALSE
3000,2.3.5.10.6,Need to View Traffic Signal Controller Plan Queue,Optional,Yes / No,3.3.5.1.7.1.2.1,Authentication - Device Queue (QueueAuth),Request Message,O,Yes / No,,TMDD_N91R433_Authentication___Device_Queue__QueueAuth__Supported,FALSE,TMDD_N91R433_Authentication___Device_Queue__QueueAuth__Parameter,,TMDD_N91_Flag,FALSE
3001,2.3.5.10.6,Need to View Traffic Signal Controller Plan Queue,Optional,Yes / No,3.3.5.1.7.1.2.1.1,Operator Identifier - Device Queue,Request Message,QueueAuth:O,Yes / No / NA,,TMDD_N91R434_Operator_Identifier___Device_Queue_Supported,FALSE,TMDD_N91R434_Operator_Identifier___Device_Queue_Parameter,,TMDD_N91_Flag,FALSE
3002,2.3.5.10.6,Need to View Traffic Signal Controller Plan Queue,Optional,Yes / No,3.3.5.11.13.2,Contents of the Signal Control Priority Queue Request,Request Message,M,Yes,,TMDD_N91R1128_Contents_of_the_Signal_Control_Priority_Queue_Request_Supported,TRUE,TMDD_N91R1128_Contents_of_the_Signal_Control_Priority_Queue_Request_Parameter,,TMDD_N91_Flag,FALSE
3003,2.3.5.10.6,Need to View Traffic Signal Controller Plan Queue,Optional,Yes / No,3.3.5.1.7.2,Contents of Device Priority Queue Header,Response Message,M,Yes,,TMDD_N91R435_Contents_of_Device_Priority_Queue_Header_Supported,TRUE,TMDD_N91R435_Contents_of_Device_Priority_Queue_Header_Parameter,,TMDD_N91_Flag,FALSE
3004,2.3.5.10.6,Need to View Traffic Signal Controller Plan Queue,Optional,Yes / No,3.3.5.1.7.2.1,Required Device Priority Queue Header Content,Response Message,M,Yes,,TMDD_N91R436_Required_Device_Priority_Queue_Header_Content_Supported,TRUE,TMDD_N91R436_Required_Device_Priority_Queue_Header_Content_Parameter,,TMDD_N91_Flag,FALSE
3005,2.3.5.10.6,Need to View Traffic Signal Controller Plan Queue,Optional,Yes / No,3.3.5.1.7.2.2.1,Restrictions - Device Queue,Response Message,O,Yes / No,,TMDD_N91R437_Restrictions___Device_Queue_Supported,FALSE,TMDD_N91R437_Restrictions___Device_Queue_Parameter,,TMDD_N91_Flag,FALSE
3006,2.3.5.10.6,Need to View Traffic Signal Controller Plan Queue,Optional,Yes / No,3.3.5.1.7.2.2.2,Operator Identifier - Device Queue Acknowledge,Response Message,O,Yes / No,,TMDD_N91R438_Operator_Identifier___Device_Queue_Acknowledge_Supported,FALSE,TMDD_N91R438_Operator_Identifier___Device_Queue_Acknowledge_Parameter,,TMDD_N91_Flag,FALSE
3007,2.3.5.10.6,Need to View Traffic Signal Controller Plan Queue,Optional,Yes / No,3.3.5.1.7.2.2.3,Unique Sequence Number,Response Message,O,Yes / No,,TMDD_N91R439_Unique_Sequence_Number_Supported,FALSE,TMDD_N91R439_Unique_Sequence_Number_Parameter,,TMDD_N91_Flag,FALSE
3008,2.3.5.10.6,Need to View Traffic Signal Controller Plan Queue,Optional,Yes / No,3.3.5.1.7.2.2.4,Event Identifier - Device Queue,Response Message,O,Yes / No,,TMDD_N91R440_Event_Identifier___Device_Queue_Supported,FALSE,TMDD_N91R440_Event_Identifier___Device_Queue_Parameter,,TMDD_N91_Flag,FALSE
3009,2.3.5.10.6,Need to View Traffic Signal Controller Plan Queue,Optional,Yes / No,3.3.5.1.7.2.2.5,Event Response Plan - Device Queue,Response Message,O,Yes / No,,TMDD_N91R441_Event_Response_Plan___Device_Queue_Supported,FALSE,TMDD_N91R441_Event_Response_Plan___Device_Queue_Parameter,,TMDD_N91_Flag,FALSE
3010,2.3.5.10.6,Need to View Traffic Signal Controller Plan Queue,Optional,Yes / No,3.3.5.1.7.2.2.6,Request Start Date and Time - Device Queue,Response Message,O,Yes / No,,TMDD_N91R442_Request_Start_Date_and_Time___Device_Queue_Supported,FALSE,TMDD_N91R442_Request_Start_Date_and_Time___Device_Queue_Parameter,,TMDD_N91_Flag,FALSE
3011,2.3.5.10.6,Need to View Traffic Signal Controller Plan Queue,Optional,Yes / No,3.3.5.1.7.2.2.7,Request Expiration Date and Time - Device Queue,Response Message,O,Yes / No,,TMDD_N91R443_Request_Expiration_Date_and_Time___Device_Queue_Supported,FALSE,TMDD_N91R443_Request_Expiration_Date_and_Time___Device_Queue_Parameter,,TMDD_N91_Flag,FALSE
3012,2.3.5.10.6,Need to View Traffic Signal Controller Plan Queue,Optional,Yes / No,3.3.5.11.13.3,Contents of the Signal Control Priority Queue Response,Response Message,M,Yes,,TMDD_N91R1129_Contents_of_the_Signal_Control_Priority_Queue_Response_Supported,TRUE,TMDD_N91R1129_Contents_of_the_Signal_Control_Priority_Queue_Response_Parameter,,TMDD_N91_Flag,FALSE
3013,2.3.5.10.6,Need to View Traffic Signal Controller Plan Queue,Optional,Yes / No,3.3.5.11.13.3.1,Required Signal Control Priority Queue Response Content,Response Message,M,Yes,,TMDD_N91R1130_Required_Signal_Control_Priority_Queue_Response_Content_Supported,TRUE,TMDD_N91R1130_Required_Signal_Control_Priority_Queue_Response_Content_Parameter,,TMDD_N91_Flag,FALSE
3014,2.3.5.10.6,Need to View Traffic Signal Controller Plan Queue,Optional,Yes / No,3.3.5.11.13.3.2.1,Signal Timing Mode - Signal Queue,Response Message,O.8(1..*),Yes / No,,TMDD_N91R1131_Signal_Timing_Mode___Signal_Queue_Supported,FALSE,TMDD_N91R1131_Signal_Timing_Mode___Signal_Queue_Parameter,,TMDD_N91_Flag,FALSE
3015,2.3.5.10.6,Need to View Traffic Signal Controller Plan Queue,Optional,Yes / No,3.3.5.11.13.3.2.2,Signal Timing Pattern - Signal Queue,Response Message,O.8(1..*),Yes / No,,TMDD_N91R1132_Signal_Timing_Pattern___Signal_Queue_Supported,FALSE,TMDD_N91R1132_Signal_Timing_Pattern___Signal_Queue_Parameter,,TMDD_N91_Flag,FALSE
3016,2.3.5.10.6,Need to View Traffic Signal Controller Plan Queue,Optional,Yes / No,3.3.5.11.13.3.2.3,Offset Adjustment - Signal Queue,Response Message,O.8(1..*),Yes / No,,TMDD_N91R1133_Offset_Adjustment___Signal_Queue_Supported,FALSE,TMDD_N91R1133_Offset_Adjustment___Signal_Queue_Parameter,,TMDD_N91_Flag,FALSE
3017,2.3.5.10.6,Need to View Traffic Signal Controller Plan Queue,Optional,Yes / No,3.3.1.4.1,Contents of the Error Report,Error Report Message,M,Yes,,TMDD_N91R13_Contents_of_the_Error_Report_Supported,TRUE,TMDD_N91R13_Contents_of_the_Error_Report_Parameter,,TMDD_N91_Flag,FALSE
3018,2.3.5.10.6,Need to View Traffic Signal Controller Plan Queue,Optional,Yes / No,3.3.1.4.1.1,Required Error Report Contents,Error Report Message,M,Yes,,TMDD_N91R14_Required_Error_Report_Contents_Supported,TRUE,TMDD_N91R14_Required_Error_Report_Contents_Parameter,,TMDD_N91_Flag,FALSE
3019,2.3.5.10.6,Need to View Traffic Signal Controller Plan Queue,Optional,Yes / No,3.3.1.4.1.2.1,Restrictions - Error Report,Error Report Message,O,Yes / No,,TMDD_N91R15_Restrictions___Error_Report_Supported,FALSE,TMDD_N91R15_Restrictions___Error_Report_Parameter,,TMDD_N91_Flag,FALSE
3020,2.3.5.10.7,Need to Cancel Traffic Signal Controller Control Requests,Optional,Yes / No,3.3.5.1.6.1,Send Cancel Control Response Upon Request,Dialogs,M,Yes,,TMDD_N92R426_Send_Cancel_Control_Response_Upon_Request_Supported,TRUE,TMDD_N92R426_Send_Cancel_Control_Response_Upon_Request_Parameter,60000,TMDD_N92_Flag,FALSE
3021,2.3.5.10.7,Need to Cancel Traffic Signal Controller Control Requests,Optional,Yes / No,3.3.5.11.5.1,Send Cancel Signal Control Response Upon Request,Dialogs,M,Yes,The owner center shall respond within ___ (100 ms - 1 hour; Default = 1 minute) after receiving the request. See Section 3.4.2.,TMDD_N92R1049_Send_Cancel_Signal_Control_Response_Upon_Request_Supported,TRUE,TMDD_N92R1049_Send_Cancel_Signal_Control_Response_Upon_Request_Parameter,60000,TMDD_N92_Flag,FALSE
3022,2.3.5.10.7,Need to Cancel Traffic Signal Controller Control Requests,Optional,Yes / No,3.3.5.1.6.2,Contents of Cancel Device Control Request,Request Message,M,Yes,,TMDD_N92R427_Contents_of_Cancel_Device_Control_Request_Supported,TRUE,TMDD_N92R427_Contents_of_Cancel_Device_Control_Request_Parameter,,TMDD_N92_Flag,FALSE
3023,2.3.5.10.7,Need to Cancel Traffic Signal Controller Control Requests,Optional,Yes / No,3.3.5.1.6.2.1,Required Cancel Device Control Request Content,Request Message,M,Yes,,TMDD_N92R428_Required_Cancel_Device_Control_Request_Content_Supported,TRUE,TMDD_N92R428_Required_Cancel_Device_Control_Request_Content_Parameter,,TMDD_N92_Flag,FALSE
3024,2.3.5.10.7,Need to Cancel Traffic Signal Controller Control Requests,Optional,Yes / No,3.3.5.1.6.2.2.1,Operator Identifier - Cancel Device Control,Request Message,O,Yes / No,,TMDD_N92R429_Operator_Identifier___Cancel_Device_Control_Supported,FALSE,TMDD_N92R429_Operator_Identifier___Cancel_Device_Control_Parameter,,TMDD_N92_Flag,FALSE
3025,2.3.5.10.7,Need to Cancel Traffic Signal Controller Control Requests,Optional,Yes / No,3.3.5.11.5.2,Contents of Cancel Signal Control Request,Request Message,M,Yes,,TMDD_N92R1050_Contents_of_Cancel_Signal_Control_Request_Supported,TRUE,TMDD_N92R1050_Contents_of_Cancel_Signal_Control_Request_Parameter,,TMDD_N92_Flag,FALSE
3026,2.3.5.10.7,Need to Cancel Traffic Signal Controller Control Requests,Optional,Yes / No,3.3.5.1.4.2,Contents of Device Control Request Response,Response Message,M,Yes,,TMDD_N92R415_Contents_of_Device_Control_Request_Response_Supported,TRUE,TMDD_N92R415_Contents_of_Device_Control_Request_Response_Parameter,,TMDD_N92_Flag,FALSE
3027,2.3.5.10.7,Need to Cancel Traffic Signal Controller Control Requests,Optional,Yes / No,3.3.5.1.4.2.1,Required Device Control Response Content,Response Message,M,Yes,,TMDD_N92R416_Required_Device_Control_Response_Content_Supported,TRUE,TMDD_N92R416_Required_Device_Control_Response_Content_Parameter,,TMDD_N92_Flag,FALSE
3028,2.3.5.10.7,Need to Cancel Traffic Signal Controller Control Requests,Optional,Yes / No,3.3.5.1.4.2.2.1,Operator Identifier - Device Control Acknowledge,Response Message,O,Yes / No,,TMDD_N92R417_Operator_Identifier___Device_Control_Acknowledge_Supported,FALSE,TMDD_N92R417_Operator_Identifier___Device_Control_Acknowledge_Parameter,,TMDD_N92_Flag,FALSE
3029,2.3.5.10.7,Need to Cancel Traffic Signal Controller Control Requests,Optional,Yes / No,3.3.5.1.4.2.2.3,Operator Last Revised Date and Time - Device Control,Response Message,O,Yes / No,,TMDD_N92R419_Operator_Last_Revised_Date_and_Time___Device_Control_Supported,FALSE,TMDD_N92R419_Operator_Last_Revised_Date_and_Time___Device_Control_Parameter,,TMDD_N92_Flag,FALSE
3030,2.3.5.10.7,Need to Cancel Traffic Signal Controller Control Requests,Optional,Yes / No,3.3.5.1.6.3,Contents of Cancel Device Control Request Response,Response Message,M,Yes,,TMDD_N92R430_Contents_of_Cancel_Device_Control_Request_Response_Supported,TRUE,TMDD_N92R430_Contents_of_Cancel_Device_Control_Request_Response_Parameter,,TMDD_N92_Flag,FALSE
3031,2.3.5.10.7,Need to Cancel Traffic Signal Controller Control Requests,Optional,Yes / No,3.3.5.11.5.3,Contents of Cancel Signal Control Request Response,Response Message,M,Yes,,TMDD_N92R1051_Contents_of_Cancel_Signal_Control_Request_Response_Supported,TRUE,TMDD_N92R1051_Contents_of_Cancel_Signal_Control_Request_Response_Parameter,,TMDD_N92_Flag,FALSE
3032,2.3.5.10.7,Need to Cancel Traffic Signal Controller Control Requests,Optional,Yes / No,3.3.1.4.1,Contents of the Error Report,Error Report Message,M,Yes,,TMDD_N92R13_Contents_of_the_Error_Report_Supported,TRUE,TMDD_N92R13_Contents_of_the_Error_Report_Parameter,,TMDD_N92_Flag,FALSE
3033,2.3.5.10.7,Need to Cancel Traffic Signal Controller Control Requests,Optional,Yes / No,3.3.1.4.1.1,Required Error Report Contents,Error Report Message,M,Yes,,TMDD_N92R14_Required_Error_Report_Contents_Supported,TRUE,TMDD_N92R14_Required_Error_Report_Contents_Parameter,,TMDD_N92_Flag,FALSE
3034,2.3.5.10.7,Need to Cancel Traffic Signal Controller Control Requests,Optional,Yes / No,3.3.1.4.1.2.1,Restrictions - Error Report,Error Report Message,O,Yes / No,,TMDD_N92R15_Restrictions___Error_Report_Supported,FALSE,TMDD_N92R15_Restrictions___Error_Report_Parameter,,TMDD_N92_Flag,FALSE
3035,2.3.5.10.8,Need to Share Controller Timing Patterns,Optional,Yes / No,3.3.5.11.7.1,Send Signal Timing Pattern Upon Request,Dialogs,M,Yes,The owner center shall respond within ___ (100 ms - 1 hour; Default = 1 minute) after receiving the request. See Section 3.4.2.,TMDD_N93R1058_Send_Signal_Timing_Pattern_Upon_Request_Supported,TRUE,TMDD_N93R1058_Send_Signal_Timing_Pattern_Upon_Request_Parameter,60000,TMDD_N93_Flag,FALSE
3036,2.3.5.10.8,Need to Share Controller Timing Patterns,Optional,Yes / No,3.3.5.11.7.2,Publish Signal Timing Pattern Information,Dialogs,Subscription:O,Yes / No / NA,The owner center shall begin sending the updated response message within ___ (100 ms - 24 hours; Default = 15 minutes) after the information is updated in the owner center. See Section 3.4.1.,TMDD_N93R1059_Publish_Signal_Timing_Pattern_Information_Supported,FALSE,TMDD_N93R1059_Publish_Signal_Timing_Pattern_Information_Parameter,90000,TMDD_N93_Flag,FALSE
3037,2.3.5.10.8,Need to Share Controller Timing Patterns,Optional,Yes / No,3.3.5.11.7.3,Subscribe to Signal Timing Pattern Information,Dialogs,Subscription:O,Yes / No / NA,,TMDD_N93R1060_Subscribe_to_Signal_Timing_Pattern_Information_Supported,FALSE,TMDD_N93R1060_Subscribe_to_Signal_Timing_Pattern_Information_Parameter,60000,TMDD_N93_Flag,FALSE
3038,2.3.5.10.8,Need to Share Controller Timing Patterns,Optional,Yes / No,3.3.5.1.1.1.1,Required Device Information Request Content,Request Message,M,Yes,,TMDD_N93R365_Required_Device_Information_Request_Content_Supported,TRUE,TMDD_N93R365_Required_Device_Information_Request_Content_Parameter,,TMDD_N93_Flag,FALSE
3039,2.3.5.10.8,Need to Share Controller Timing Patterns,Optional,Yes / No,3.3.5.1.1.1.2.1,Authentication - Device Information (DeviceAuth),Request Message,O,Yes / No,,TMDD_N93R366_Authentication___Device_Information__DeviceAuth__Supported,FALSE,TMDD_N93R366_Authentication___Device_Information__DeviceAuth__Parameter,,TMDD_N93_Flag,FALSE
3040,2.3.5.10.8,Need to Share Controller Timing Patterns,Optional,Yes / No,3.3.5.1.1.1.2.1.1,Operator Identifier - Device Information,Request Message,DeviceAuth:O,Yes / No / NA,,TMDD_N93R367_Operator_Identifier___Device_Information_Supported,FALSE,TMDD_N93R367_Operator_Identifier___Device_Information_Parameter,,TMDD_N93_Flag,FALSE
3041,2.3.5.10.8,Need to Share Controller Timing Patterns,Optional,Yes / No,3.3.5.1.1.1.2.2,External Center Organization - Device Information,Request Message,O,Yes / No,,TMDD_N93R368_External_Center_Organization___Device_Information_Supported,FALSE,TMDD_N93R368_External_Center_Organization___Device_Information_Parameter,,TMDD_N93_Flag,FALSE
3042,2.3.5.10.8,Need to Share Controller Timing Patterns,Optional,Yes / No,3.3.5.1.1.1.3.1,Device Identifier Filter,Request Message,O,Yes / No,,TMDD_N93R369_Device_Identifier_Filter_Supported,FALSE,TMDD_N93R369_Device_Identifier_Filter_Parameter,,TMDD_N93_Flag,FALSE
3043,2.3.5.10.8,Need to Share Controller Timing Patterns,Optional,Yes / No,3.3.5.1.1.1.3.2,Roadway Network Identifier Filter,Request Message,O,Yes / No,,TMDD_N93R370_Roadway_Network_Identifier_Filter_Supported,FALSE,TMDD_N93R370_Roadway_Network_Identifier_Filter_Parameter,,TMDD_N93_Flag,FALSE
3044,2.3.5.10.8,Need to Share Controller Timing Patterns,Optional,Yes / No,3.3.5.1.1.1.3.3,Link Identifier Filter,Request Message,O,Yes / No,,TMDD_N93R371_Link_Identifier_Filter_Supported,FALSE,TMDD_N93R371_Link_Identifier_Filter_Parameter,,TMDD_N93_Flag,FALSE
3045,2.3.5.10.8,Need to Share Controller Timing Patterns,Optional,Yes / No,3.3.5.1.1.1.3.4,Route Designator Filter,Request Message,O,Yes / No,,TMDD_N93R372_Route_Designator_Filter_Supported,FALSE,TMDD_N93R372_Route_Designator_Filter_Parameter,,TMDD_N93_Flag,FALSE
3046,2.3.5.10.8,Need to Share Controller Timing Patterns,Optional,Yes / No,3.3.5.1.1.1.3.5,Linear Reference Filter,Request Message,O,Yes / No,,TMDD_N93R373_Linear_Reference_Filter_Supported,FALSE,TMDD_N93R373_Linear_Reference_Filter_Parameter,,TMDD_N93_Flag,FALSE
3047,2.3.5.10.8,Need to Share Controller Timing Patterns,Optional,Yes / No,3.3.5.1.1.1.3.7,Pattern Identifier Filter,Request Message,O,Yes / No,,TMDD_N93R375_Pattern_Identifier_Filter_Supported,FALSE,TMDD_N93R375_Pattern_Identifier_Filter_Parameter,,TMDD_N93_Flag,FALSE
3048,2.3.5.10.8,Need to Share Controller Timing Patterns,Optional,Yes / No,3.3.5.1.1.1.3.8,Contents of the Signal Timing Pattern Inventory RequestCenter Identifier Filter,Request Message,MO,Yes / No,,TMDD_N93R376_Contents_of_the_Signal_Timing_Pattern_Inventory_RequestCenter_Identifier_Filter_Supported,FALSE,TMDD_N93R376_Contents_of_the_Signal_Timing_Pattern_Inventory_RequestCenter_Identifier_Filter_Parameter,,TMDD_N93_Flag,FALSE
3049,2.3.5.10.8,Need to Share Controller Timing Patterns,Optional,Yes / No,3.3.5.1.1.1.3.9,Required Signal Timing Pattern Information Inventory RequestTime Range Filter,Request Message,MO,Yes / No,,TMDD_N93R377_Required_Signal_Timing_Pattern_Information_Inventory_RequestTime_Range_Filter_Supported,FALSE,TMDD_N93R377_Required_Signal_Timing_Pattern_Information_Inventory_RequestTime_Range_Filter_Parameter,,TMDD_N93_Flag,FALSE
3050,2.3.5.10.8,Need to Share Controller Timing Patterns,Optional,Yes / No,3.3.5.11.7.4.2.1,Timing Pattern Identifier,Request Message,O,Yes / No,,TMDD_N93R1063_Timing_Pattern_Identifier_Supported,FALSE,TMDD_N93R1063_Timing_Pattern_Identifier_Parameter,,TMDD_N93_Flag,FALSE
3051,2.3.5.10.8,Need to Share Controller Timing Patterns,Optional,Yes / No,3.3.5.11.7.5,Contents of the Signal Timing Pattern Inventory Information Response,Response Message,M,Yes,,TMDD_N93R1064_Contents_of_the_Signal_Timing_Pattern_Inventory_Information_Response_Supported,TRUE,TMDD_N93R1064_Contents_of_the_Signal_Timing_Pattern_Inventory_Information_Response_Parameter,,TMDD_N93_Flag,FALSE
3052,2.3.5.10.8,Need to Share Controller Timing Patterns,Optional,Yes / No,3.3.5.11.7.5.1,Required Signal Timing Pattern Information Response Content,Response Message,M,Yes,,TMDD_N93R1065_Required_Signal_Timing_Pattern_Information_Response_Content_Supported,TRUE,TMDD_N93R1065_Required_Signal_Timing_Pattern_Information_Response_Content_Parameter,,TMDD_N93_Flag,FALSE
