Name,ScriptFile,DataFile,Description,Type
TCS-99-dlSectionControlRequest-EC-InValid-6,TPS-99-dlSectionControlRequest-EC.xml,TCS-99-dlSectionControlRequest-EC-InValid-6.data,This test case is used to verify the SUTs support of the dlSectionControlRequest dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.14 [Need to Control a Section]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 6 (permission not granted for request).,OC
TCS-99-dlSectionControlRequest-EC-InValid-7,TPS-99-dlSectionControlRequest-EC.xml,TCS-99-dlSectionControlRequest-EC-InValid-7.data,This test case is used to verify the SUTs support of the dlSectionControlRequest dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.14 [Need to Control a Section]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 7 (authentication not recognized).,OC
TCS-99-dlSectionControlRequest-EC-InValid-8,TPS-99-dlSectionControlRequest-EC.xml,TCS-99-dlSectionControlRequest-EC-InValid-8.data,This test case is used to verify the SUTs support of the dlSectionControlRequest dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.14 [Need to Control a Section]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 8 (no valid data available).,OC
TCS-100-dlSectionControlStatusRequest-OC-Valid,TPS-100-dlSectionControlStatusRequest-OC.xml,TCS-100-dlSectionControlStatusRequest-OC-Valid.data,This test case is used to verify the SUTs support of the dlSectionControlStatusRequest dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.15 [Need to Verify Section Plan Status]. This Test Case tests for a valid response result.,EC
TCS-100-dlSectionControlStatusRequest-OC-InValid-1,TPS-100-dlSectionControlStatusRequest-OC.xml,TCS-100-dlSectionControlStatusRequest-OC-InValid-1.data,This test case is used to verify the SUTs support of the dlSectionControlStatusRequest dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.15 [Need to Verify Section Plan Status]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 1 (unknown processing error).,EC
TCS-100-dlSectionControlStatusRequest-OC-InValid-2,TPS-100-dlSectionControlStatusRequest-OC.xml,TCS-100-dlSectionControlStatusRequest-OC-InValid-2.data,This test case is used to verify the SUTs support of the dlSectionControlStatusRequest dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.15 [Need to Verify Section Plan Status]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 2 (center does not support this type message).,EC
TCS-100-dlSectionControlStatusRequest-OC-InValid-3,TPS-100-dlSectionControlStatusRequest-OC.xml,TCS-100-dlSectionControlStatusRequest-OC-InValid-3.data,This test case is used to verify the SUTs support of the dlSectionControlStatusRequest dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.15 [Need to Verify Section Plan Status]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 3 (missing information prevents processing message).,EC
TCS-100-dlSectionControlStatusRequest-OC-InValid-4,TPS-100-dlSectionControlStatusRequest-OC.xml,TCS-100-dlSectionControlStatusRequest-OC-InValid-4.data,This test case is used to verify the SUTs support of the dlSectionControlStatusRequest dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.15 [Need to Verify Section Plan Status]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 4 (message is not well formed or cannot be parsed).,EC
TCS-100-dlSectionControlStatusRequest-OC-InValid-5,TPS-100-dlSectionControlStatusRequest-OC.xml,TCS-100-dlSectionControlStatusRequest-OC-InValid-5.data,This test case is used to verify the SUTs support of the dlSectionControlStatusRequest dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.15 [Need to Verify Section Plan Status]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 5 (out of range values).,EC
TCS-100-dlSectionControlStatusRequest-OC-InValid-6,TPS-100-dlSectionControlStatusRequest-OC.xml,TCS-100-dlSectionControlStatusRequest-OC-InValid-6.data,This test case is used to verify the SUTs support of the dlSectionControlStatusRequest dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.15 [Need to Verify Section Plan Status]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 6 (permission not granted for request).,EC
TCS-100-dlSectionControlStatusRequest-OC-InValid-7,TPS-100-dlSectionControlStatusRequest-OC.xml,TCS-100-dlSectionControlStatusRequest-OC-InValid-7.data,This test case is used to verify the SUTs support of the dlSectionControlStatusRequest dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.15 [Need to Verify Section Plan Status]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 7 (authentication not recognized).,EC
TCS-100-dlSectionControlStatusRequest-OC-InValid-8,TPS-100-dlSectionControlStatusRequest-OC.xml,TCS-100-dlSectionControlStatusRequest-OC-InValid-8.data,This test case is used to verify the SUTs support of the dlSectionControlStatusRequest dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.15 [Need to Verify Section Plan Status]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 8 (no valid data available).,EC
TCS-100-dlSectionControlStatusRequest-EC-Valid,TPS-100-dlSectionControlStatusRequest-EC.xml,TCS-100-dlSectionControlStatusRequest-EC-Valid.data,This test case is used to verify the SUTs support of the dlSectionControlStatusRequest dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.15 [Need to Verify Section Plan Status]. This Test Case tests for a valid response result.,OC
TCS-100-dlSectionControlStatusRequest-EC-InValid-1,TPS-100-dlSectionControlStatusRequest-EC.xml,TCS-100-dlSectionControlStatusRequest-EC-InValid-1.data,This test case is used to verify the SUTs support of the dlSectionControlStatusRequest dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.15 [Need to Verify Section Plan Status]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 1 (unknown processing error).,OC
TCS-100-dlSectionControlStatusRequest-EC-InValid-2,TPS-100-dlSectionControlStatusRequest-EC.xml,TCS-100-dlSectionControlStatusRequest-EC-InValid-2.data,This test case is used to verify the SUTs support of the dlSectionControlStatusRequest dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.15 [Need to Verify Section Plan Status]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 2 (center does not support this type message).,OC
TCS-100-dlSectionControlStatusRequest-EC-InValid-3,TPS-100-dlSectionControlStatusRequest-EC.xml,TCS-100-dlSectionControlStatusRequest-EC-InValid-3.data,This test case is used to verify the SUTs support of the dlSectionControlStatusRequest dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.15 [Need to Verify Section Plan Status]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 3 (missing information prevents processing message).,OC
TCS-100-dlSectionControlStatusRequest-EC-InValid-4,TPS-100-dlSectionControlStatusRequest-EC.xml,TCS-100-dlSectionControlStatusRequest-EC-InValid-4.data,This test case is used to verify the SUTs support of the dlSectionControlStatusRequest dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.15 [Need to Verify Section Plan Status]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 4 (message is not well formed or cannot be parsed).,OC
TCS-100-dlSectionControlStatusRequest-EC-InValid-5,TPS-100-dlSectionControlStatusRequest-EC.xml,TCS-100-dlSectionControlStatusRequest-EC-InValid-5.data,This test case is used to verify the SUTs support of the dlSectionControlStatusRequest dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.15 [Need to Verify Section Plan Status]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 5 (out of range values).,OC
TCS-100-dlSectionControlStatusRequest-EC-InValid-6,TPS-100-dlSectionControlStatusRequest-EC.xml,TCS-100-dlSectionControlStatusRequest-EC-InValid-6.data,This test case is used to verify the SUTs support of the dlSectionControlStatusRequest dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.15 [Need to Verify Section Plan Status]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 6 (permission not granted for request).,OC
TCS-100-dlSectionControlStatusRequest-EC-InValid-7,TPS-100-dlSectionControlStatusRequest-EC.xml,TCS-100-dlSectionControlStatusRequest-EC-InValid-7.data,This test case is used to verify the SUTs support of the dlSectionControlStatusRequest dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.15 [Need to Verify Section Plan Status]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 7 (authentication not recognized).,OC
TCS-100-dlSectionControlStatusRequest-EC-InValid-8,TPS-100-dlSectionControlStatusRequest-EC.xml,TCS-100-dlSectionControlStatusRequest-EC-InValid-8.data,This test case is used to verify the SUTs support of the dlSectionControlStatusRequest dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.15 [Need to Verify Section Plan Status]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 8 (no valid data available).,OC
TCS-101-dlSectionPriorityQueueRequest-OC-Valid,TPS-101-dlSectionPriorityQueueRequest-OC.xml,TCS-101-dlSectionPriorityQueueRequest-OC-Valid.data,This test case is used to verify the SUTs support of the dlSectionPriorityQueueRequest dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.16 [Need to View Section Plan Queue]. This Test Case tests for a valid response result.,EC
TCS-101-dlSectionPriorityQueueRequest-OC-InValid-1,TPS-101-dlSectionPriorityQueueRequest-OC.xml,TCS-101-dlSectionPriorityQueueRequest-OC-InValid-1.data,This test case is used to verify the SUTs support of the dlSectionPriorityQueueRequest dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.16 [Need to View Section Plan Queue]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 1 (unknown processing error).,EC
TCS-101-dlSectionPriorityQueueRequest-OC-InValid-2,TPS-101-dlSectionPriorityQueueRequest-OC.xml,TCS-101-dlSectionPriorityQueueRequest-OC-InValid-2.data,This test case is used to verify the SUTs support of the dlSectionPriorityQueueRequest dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.16 [Need to View Section Plan Queue]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 2 (center does not support this type message).,EC
TCS-101-dlSectionPriorityQueueRequest-OC-InValid-3,TPS-101-dlSectionPriorityQueueRequest-OC.xml,TCS-101-dlSectionPriorityQueueRequest-OC-InValid-3.data,This test case is used to verify the SUTs support of the dlSectionPriorityQueueRequest dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.16 [Need to View Section Plan Queue]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 3 (missing information prevents processing message).,EC
TCS-101-dlSectionPriorityQueueRequest-OC-InValid-4,TPS-101-dlSectionPriorityQueueRequest-OC.xml,TCS-101-dlSectionPriorityQueueRequest-OC-InValid-4.data,This test case is used to verify the SUTs support of the dlSectionPriorityQueueRequest dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.16 [Need to View Section Plan Queue]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 4 (message is not well formed or cannot be parsed).,EC
TCS-101-dlSectionPriorityQueueRequest-OC-InValid-5,TPS-101-dlSectionPriorityQueueRequest-OC.xml,TCS-101-dlSectionPriorityQueueRequest-OC-InValid-5.data,This test case is used to verify the SUTs support of the dlSectionPriorityQueueRequest dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.16 [Need to View Section Plan Queue]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 5 (out of range values).,EC
TCS-101-dlSectionPriorityQueueRequest-OC-InValid-6,TPS-101-dlSectionPriorityQueueRequest-OC.xml,TCS-101-dlSectionPriorityQueueRequest-OC-InValid-6.data,This test case is used to verify the SUTs support of the dlSectionPriorityQueueRequest dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.16 [Need to View Section Plan Queue]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 6 (permission not granted for request).,EC
TCS-101-dlSectionPriorityQueueRequest-OC-InValid-7,TPS-101-dlSectionPriorityQueueRequest-OC.xml,TCS-101-dlSectionPriorityQueueRequest-OC-InValid-7.data,This test case is used to verify the SUTs support of the dlSectionPriorityQueueRequest dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.16 [Need to View Section Plan Queue]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 7 (authentication not recognized).,EC
TCS-101-dlSectionPriorityQueueRequest-OC-InValid-8,TPS-101-dlSectionPriorityQueueRequest-OC.xml,TCS-101-dlSectionPriorityQueueRequest-OC-InValid-8.data,This test case is used to verify the SUTs support of the dlSectionPriorityQueueRequest dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.16 [Need to View Section Plan Queue]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 8 (no valid data available).,EC
TCS-101-dlSectionPriorityQueueRequest-EC-Valid,TPS-101-dlSectionPriorityQueueRequest-EC.xml,TCS-101-dlSectionPriorityQueueRequest-EC-Valid.data,This test case is used to verify the SUTs support of the dlSectionPriorityQueueRequest dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.16 [Need to View Section Plan Queue]. This Test Case tests for a valid response result.  The tester needs to verify that the message received is an appropriate Section Control Priority Queue request message.,OC
TCS-101-dlSectionPriorityQueueRequest-EC-InValid-1,TPS-101-dlSectionPriorityQueueRequest-EC.xml,TCS-101-dlSectionPriorityQueueRequest-EC-InValid-1.data,This test case is used to verify the SUTs support of the dlSectionPriorityQueueRequest dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.16 [Need to View Section Plan Queue]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 1 (unknown processing error).,OC
TCS-101-dlSectionPriorityQueueRequest-EC-InValid-2,TPS-101-dlSectionPriorityQueueRequest-EC.xml,TCS-101-dlSectionPriorityQueueRequest-EC-InValid-2.data,This test case is used to verify the SUTs support of the dlSectionPriorityQueueRequest dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.16 [Need to View Section Plan Queue]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 2 (center does not support this type message).,OC
TCS-101-dlSectionPriorityQueueRequest-EC-InValid-3,TPS-101-dlSectionPriorityQueueRequest-EC.xml,TCS-101-dlSectionPriorityQueueRequest-EC-InValid-3.data,This test case is used to verify the SUTs support of the dlSectionPriorityQueueRequest dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.16 [Need to View Section Plan Queue]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 3 (missing information prevents processing message).,OC
TCS-101-dlSectionPriorityQueueRequest-EC-InValid-4,TPS-101-dlSectionPriorityQueueRequest-EC.xml,TCS-101-dlSectionPriorityQueueRequest-EC-InValid-4.data,This test case is used to verify the SUTs support of the dlSectionPriorityQueueRequest dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.16 [Need to View Section Plan Queue]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 4 (message is not well formed or cannot be parsed).,OC
TCS-101-dlSectionPriorityQueueRequest-EC-InValid-5,TPS-101-dlSectionPriorityQueueRequest-EC.xml,TCS-101-dlSectionPriorityQueueRequest-EC-InValid-5.data,This test case is used to verify the SUTs support of the dlSectionPriorityQueueRequest dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.16 [Need to View Section Plan Queue]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 5 (out of range values).,OC
TCS-101-dlSectionPriorityQueueRequest-EC-InValid-6,TPS-101-dlSectionPriorityQueueRequest-EC.xml,TCS-101-dlSectionPriorityQueueRequest-EC-InValid-6.data,This test case is used to verify the SUTs support of the dlSectionPriorityQueueRequest dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.16 [Need to View Section Plan Queue]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 6 (permission not granted for request).,OC
TCS-101-dlSectionPriorityQueueRequest-EC-InValid-7,TPS-101-dlSectionPriorityQueueRequest-EC.xml,TCS-101-dlSectionPriorityQueueRequest-EC-InValid-7.data,This test case is used to verify the SUTs support of the dlSectionPriorityQueueRequest dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.16 [Need to View Section Plan Queue]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 7 (authentication not recognized).,OC
TCS-101-dlSectionPriorityQueueRequest-EC-InValid-8,TPS-101-dlSectionPriorityQueueRequest-EC.xml,TCS-101-dlSectionPriorityQueueRequest-EC-InValid-8.data,This test case is used to verify the SUTs support of the dlSectionPriorityQueueRequest dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.16 [Need to View Section Plan Queue]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 8 (no valid data available).,OC
TCS-102-dlDeviceCancelControlRequest-OC-Valid,TPS-102-dlDeviceCancelControlRequest-OC.xml,TCS-102-dlDeviceCancelControlRequest-OC-Valid.data,This test case is used to verify the SUTs support of the dlDeviceCancelControlRequest dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.17 [Need to Cancel Traffic Signal Section Control Requests]. This Test Case tests for a valid response result.  The tester needs to verify that the message received is an appropriate Cancel Section Control Request response message.,EC
TCS-102-dlDeviceCancelControlRequest-OC-InValid-1,TPS-102-dlDeviceCancelControlRequest-OC.xml,TCS-102-dlDeviceCancelControlRequest-OC-InValid-1.data,This test case is used to verify the SUTs support of the dlDeviceCancelControlRequest dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.17 [Need to Cancel Traffic Signal Section Control Requests]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 1 (unknown processing error).,EC
TCS-102-dlDeviceCancelControlRequest-OC-InValid-2,TPS-102-dlDeviceCancelControlRequest-OC.xml,TCS-102-dlDeviceCancelControlRequest-OC-InValid-2.data,This test case is used to verify the SUTs support of the dlDeviceCancelControlRequest dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.17 [Need to Cancel Traffic Signal Section Control Requests]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 2 (center does not support this type message).,EC
TCS-102-dlDeviceCancelControlRequest-OC-InValid-3,TPS-102-dlDeviceCancelControlRequest-OC.xml,TCS-102-dlDeviceCancelControlRequest-OC-InValid-3.data,This test case is used to verify the SUTs support of the dlDeviceCancelControlRequest dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.17 [Need to Cancel Traffic Signal Section Control Requests]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 3 (missing information prevents processing message).,EC
TCS-102-dlDeviceCancelControlRequest-OC-InValid-4,TPS-102-dlDeviceCancelControlRequest-OC.xml,TCS-102-dlDeviceCancelControlRequest-OC-InValid-4.data,This test case is used to verify the SUTs support of the dlDeviceCancelControlRequest dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.17 [Need to Cancel Traffic Signal Section Control Requests]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 4 (message is not well formed or cannot be parsed).,EC
TCS-102-dlDeviceCancelControlRequest-OC-InValid-5,TPS-102-dlDeviceCancelControlRequest-OC.xml,TCS-102-dlDeviceCancelControlRequest-OC-InValid-5.data,This test case is used to verify the SUTs support of the dlDeviceCancelControlRequest dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.17 [Need to Cancel Traffic Signal Section Control Requests]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 5 (out of range values).,EC
TCS-102-dlDeviceCancelControlRequest-OC-InValid-6,TPS-102-dlDeviceCancelControlRequest-OC.xml,TCS-102-dlDeviceCancelControlRequest-OC-InValid-6.data,This test case is used to verify the SUTs support of the dlDeviceCancelControlRequest dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.17 [Need to Cancel Traffic Signal Section Control Requests]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 6 (permission not granted for request).,EC
TCS-102-dlDeviceCancelControlRequest-OC-InValid-7,TPS-102-dlDeviceCancelControlRequest-OC.xml,TCS-102-dlDeviceCancelControlRequest-OC-InValid-7.data,This test case is used to verify the SUTs support of the dlDeviceCancelControlRequest dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.17 [Need to Cancel Traffic Signal Section Control Requests]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 7 (authentication not recognized).,EC
TCS-102-dlDeviceCancelControlRequest-OC-InValid-8,TPS-102-dlDeviceCancelControlRequest-OC.xml,TCS-102-dlDeviceCancelControlRequest-OC-InValid-8.data,This test case is used to verify the SUTs support of the dlDeviceCancelControlRequest dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.17 [Need to Cancel Traffic Signal Section Control Requests]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 8 (no valid data available).,EC
TCS-102-dlDeviceCancelControlRequest-EC-Valid,TPS-102-dlDeviceCancelControlRequest-EC.xml,TCS-102-dlDeviceCancelControlRequest-EC-Valid.data,This test case is used to verify the SUTs support of the dlDeviceCancelControlRequest dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.17 [Need to Cancel Traffic Signal Section Control Requests]. This Test Case tests for a valid response result.  The tester needs to verify that the message received is an appropriate Cancel Section Control request message.,OC
TCS-102-dlDeviceCancelControlRequest-EC-InValid-1,TPS-102-dlDeviceCancelControlRequest-EC.xml,TCS-102-dlDeviceCancelControlRequest-EC-InValid-1.data,This test case is used to verify the SUTs support of the dlDeviceCancelControlRequest dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.17 [Need to Cancel Traffic Signal Section Control Requests]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 1 (unknown processing error).,OC
TCS-102-dlDeviceCancelControlRequest-EC-InValid-2,TPS-102-dlDeviceCancelControlRequest-EC.xml,TCS-102-dlDeviceCancelControlRequest-EC-InValid-2.data,This test case is used to verify the SUTs support of the dlDeviceCancelControlRequest dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.17 [Need to Cancel Traffic Signal Section Control Requests]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 2 (center does not support this type message).,OC
TCS-102-dlDeviceCancelControlRequest-EC-InValid-3,TPS-102-dlDeviceCancelControlRequest-EC.xml,TCS-102-dlDeviceCancelControlRequest-EC-InValid-3.data,This test case is used to verify the SUTs support of the dlDeviceCancelControlRequest dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.17 [Need to Cancel Traffic Signal Section Control Requests]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 3 (missing information prevents processing message).,OC
TCS-102-dlDeviceCancelControlRequest-EC-InValid-4,TPS-102-dlDeviceCancelControlRequest-EC.xml,TCS-102-dlDeviceCancelControlRequest-EC-InValid-4.data,This test case is used to verify the SUTs support of the dlDeviceCancelControlRequest dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.17 [Need to Cancel Traffic Signal Section Control Requests]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 4 (message is not well formed or cannot be parsed).,OC
TCS-102-dlDeviceCancelControlRequest-EC-InValid-5,TPS-102-dlDeviceCancelControlRequest-EC.xml,TCS-102-dlDeviceCancelControlRequest-EC-InValid-5.data,This test case is used to verify the SUTs support of the dlDeviceCancelControlRequest dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.17 [Need to Cancel Traffic Signal Section Control Requests]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 5 (out of range values).,OC
TCS-102-dlDeviceCancelControlRequest-EC-InValid-6,TPS-102-dlDeviceCancelControlRequest-EC.xml,TCS-102-dlDeviceCancelControlRequest-EC-InValid-6.data,This test case is used to verify the SUTs support of the dlDeviceCancelControlRequest dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.17 [Need to Cancel Traffic Signal Section Control Requests]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 6 (permission not granted for request).,OC
TCS-102-dlDeviceCancelControlRequest-EC-InValid-7,TPS-102-dlDeviceCancelControlRequest-EC.xml,TCS-102-dlDeviceCancelControlRequest-EC-InValid-7.data,This test case is used to verify the SUTs support of the dlDeviceCancelControlRequest dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.17 [Need to Cancel Traffic Signal Section Control Requests]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 7 (authentication not recognized).,OC
TCS-102-dlDeviceCancelControlRequest-EC-InValid-8,TPS-102-dlDeviceCancelControlRequest-EC.xml,TCS-102-dlDeviceCancelControlRequest-EC-InValid-8.data,This test case is used to verify the SUTs support of the dlDeviceCancelControlRequest dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.17 [Need to Cancel Traffic Signal Section Control Requests]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 8 (no valid data available).,OC
TCS-103-dlSectionControlScheduleRequest-OC-Valid,TPS-103-dlSectionControlScheduleRequest-OC.xml,TCS-103-dlSectionControlScheduleRequest-OC-Valid.data,This test case is used to verify the SUTs support of the dlSectionControlScheduleRequest dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.18 [Need to Share Section Timing Pattern Schedule]. This Test Case tests for a valid response result.,EC
TCS-103-dlSectionControlScheduleRequest-OC-InValid-1,TPS-103-dlSectionControlScheduleRequest-OC.xml,TCS-103-dlSectionControlScheduleRequest-OC-InValid-1.data,This test case is used to verify the SUTs support of the dlSectionControlScheduleRequest dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.18 [Need to Share Section Timing Pattern Schedule]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 1 (unknown processing error).,EC
TCS-103-dlSectionControlScheduleRequest-OC-InValid-2,TPS-103-dlSectionControlScheduleRequest-OC.xml,TCS-103-dlSectionControlScheduleRequest-OC-InValid-2.data,This test case is used to verify the SUTs support of the dlSectionControlScheduleRequest dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.18 [Need to Share Section Timing Pattern Schedule]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 2 (center does not support this type message).,EC
