ID,NeedID,RequirementID,TCID,ItemType,Precondition
886539,2.3.5.10.3,3.3.5.11.2.3,TCS-88-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
886540,2.3.5.10.3,3.3.5.11.2.2,TCS-88-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
886541,2.3.5.10.3,3.3.5.1.1.1,TCS-88-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
886542,2.3.5.10.3,3.3.5.1.1.1.1,TCS-88-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
886543,2.3.5.10.3,3.3.5.1.1.1.2.1,TCS-88-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
886544,2.3.5.10.3,3.3.5.1.1.1.2.1.1,TCS-88-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
886545,2.3.5.10.3,3.3.5.1.1.1.2.2,TCS-88-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
886546,2.3.5.10.3,3.3.5.1.1.1.3.1,TCS-88-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
886547,2.3.5.10.3,3.3.5.1.1.1.3.2,TCS-88-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
886548,2.3.5.10.3,3.3.5.1.1.1.3.3,TCS-88-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
886549,2.3.5.10.3,3.3.5.1.1.1.3.4,TCS-88-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
886550,2.3.5.10.3,3.3.5.1.1.1.3.5,TCS-88-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
886551,2.3.5.10.3,3.3.5.11.2.4,TCS-88-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
886552,2.3.5.10.3,3.3.5.11.2.3,TCS-88-dlDeviceInformationSubscription-EC-InValid-1,RI,Subscription
886553,2.3.5.10.3,3.3.5.11.2.2,TCS-88-dlDeviceInformationSubscription-EC-InValid-1,RI,Subscription
886554,2.3.5.10.3,3.3.5.11.2.3,TCS-88-dlDeviceInformationSubscription-EC-InValid-2,RI,Subscription
886555,2.3.5.10.3,3.3.5.11.2.2,TCS-88-dlDeviceInformationSubscription-EC-InValid-2,RI,Subscription
886556,2.3.5.10.3,3.3.5.11.2.3,TCS-88-dlDeviceInformationSubscription-EC-InValid-3,RI,Subscription
886557,2.3.5.10.3,3.3.5.11.2.2,TCS-88-dlDeviceInformationSubscription-EC-InValid-3,RI,Subscription
886558,2.3.5.10.3,3.3.5.11.2.3,TCS-88-dlDeviceInformationSubscription-EC-InValid-4,RI,Subscription
886559,2.3.5.10.3,3.3.5.11.2.2,TCS-88-dlDeviceInformationSubscription-EC-InValid-4,RI,Subscription
886560,2.3.5.10.3,3.3.5.11.2.3,TCS-88-dlDeviceInformationSubscription-EC-InValid-5,RI,Subscription
886561,2.3.5.10.3,3.3.5.11.2.2,TCS-88-dlDeviceInformationSubscription-EC-InValid-5,RI,Subscription
886562,2.3.5.10.3,3.3.5.11.2.3,TCS-88-dlDeviceInformationSubscription-EC-InValid-6,RI,Subscription
886563,2.3.5.10.3,3.3.5.11.2.2,TCS-88-dlDeviceInformationSubscription-EC-InValid-6,RI,Subscription
886564,2.3.5.10.3,3.3.5.11.2.3,TCS-88-dlDeviceInformationSubscription-EC-InValid-7,RI,Subscription
886565,2.3.5.10.3,3.3.5.11.2.2,TCS-88-dlDeviceInformationSubscription-EC-InValid-7,RI,Subscription
886566,2.3.5.10.4,3.3.5.11.3.1,TCS-89-dlIntersectionSignalControlRequest-OC-Valid,SUT/RI,
886567,2.3.5.10.4,3.3.5.1.4.2.1,TCS-89-dlIntersectionSignalControlRequest-OC-Valid,SUT/RI,
886568,2.3.5.10.4,3.3.5.1.4.2.2.1,TCS-89-dlIntersectionSignalControlRequest-OC-Valid,SUT/RI,
886569,2.3.5.10.4,3.3.5.1.4.2.2.2,TCS-89-dlIntersectionSignalControlRequest-OC-Valid,SUT/RI,
886570,2.3.5.10.4,3.3.5.1.4.2.2.3,TCS-89-dlIntersectionSignalControlRequest-OC-Valid,SUT/RI,
886571,2.3.5.10.4,3.3.5.11.3.3,TCS-89-dlIntersectionSignalControlRequest-OC-Valid,SUT/RI,
886572,2.3.5.10.4,3.3.5.11.3.3.1,TCS-89-dlIntersectionSignalControlRequest-OC-Valid,SUT/RI,
886573,2.3.5.10.4,3.3.5.11.3.3.2.1,TCS-89-dlIntersectionSignalControlRequest-OC-Valid,SUT/RI,
886574,2.3.5.10.4,3.3.5.11.3.3.2.2,TCS-89-dlIntersectionSignalControlRequest-OC-Valid,SUT/RI,
886575,2.3.5.10.4,3.3.5.11.3.3.2.3,TCS-89-dlIntersectionSignalControlRequest-OC-Valid,SUT/RI,
886576,2.3.5.10.4,3.3.5.11.3.3.2.4,TCS-89-dlIntersectionSignalControlRequest-OC-Valid,SUT/RI,
886577,2.3.5.10.4,3.3.5.11.3.1,TCS-89-dlIntersectionSignalControlRequest-OC-InValid-1,RI,
886578,2.3.5.10.4,3.3.1.4.1,TCS-89-dlIntersectionSignalControlRequest-OC-InValid-1,RI,
886579,2.3.5.10.4,3.3.1.4.1.1,TCS-89-dlIntersectionSignalControlRequest-OC-InValid-1,RI,
886580,2.3.5.10.4,3.3.1.4.1.2.1,TCS-89-dlIntersectionSignalControlRequest-OC-InValid-1,RI,
886581,2.3.5.10.4,3.3.5.11.3.1,TCS-89-dlIntersectionSignalControlRequest-OC-InValid-2,SUT/RI,
886582,2.3.5.10.4,3.3.1.4.1,TCS-89-dlIntersectionSignalControlRequest-OC-InValid-2,SUT/RI,
886583,2.3.5.10.4,3.3.1.4.1.1,TCS-89-dlIntersectionSignalControlRequest-OC-InValid-2,SUT/RI,
886584,2.3.5.10.4,3.3.1.4.1.2.1,TCS-89-dlIntersectionSignalControlRequest-OC-InValid-2,SUT/RI,
886585,2.3.5.10.4,3.3.5.11.3.1,TCS-89-dlIntersectionSignalControlRequest-OC-InValid-3,SUT/RI,
886586,2.3.5.10.4,3.3.1.4.1,TCS-89-dlIntersectionSignalControlRequest-OC-InValid-3,SUT/RI,
886587,2.3.5.10.4,3.3.1.4.1.1,TCS-89-dlIntersectionSignalControlRequest-OC-InValid-3,SUT/RI,
886588,2.3.5.10.4,3.3.1.4.1.2.1,TCS-89-dlIntersectionSignalControlRequest-OC-InValid-3,SUT/RI,
886589,2.3.5.10.4,3.3.5.11.3.1,TCS-89-dlIntersectionSignalControlRequest-OC-InValid-4,SUT/RI,
886590,2.3.5.10.4,3.3.1.4.1,TCS-89-dlIntersectionSignalControlRequest-OC-InValid-4,SUT/RI,
886591,2.3.5.10.4,3.3.1.4.1.1,TCS-89-dlIntersectionSignalControlRequest-OC-InValid-4,SUT/RI,
886592,2.3.5.10.4,3.3.1.4.1.2.1,TCS-89-dlIntersectionSignalControlRequest-OC-InValid-4,SUT/RI,
886593,2.3.5.10.4,3.3.5.11.3.1,TCS-89-dlIntersectionSignalControlRequest-OC-InValid-5,SUT/RI,
886594,2.3.5.10.4,3.3.1.4.1,TCS-89-dlIntersectionSignalControlRequest-OC-InValid-5,SUT/RI,
886595,2.3.5.10.4,3.3.1.4.1.1,TCS-89-dlIntersectionSignalControlRequest-OC-InValid-5,SUT/RI,
886596,2.3.5.10.4,3.3.1.4.1.2.1,TCS-89-dlIntersectionSignalControlRequest-OC-InValid-5,SUT/RI,
886597,2.3.5.10.4,3.3.5.11.3.1,TCS-89-dlIntersectionSignalControlRequest-OC-InValid-6,SUT/RI,
886598,2.3.5.10.4,3.3.1.4.1,TCS-89-dlIntersectionSignalControlRequest-OC-InValid-6,SUT/RI,
886599,2.3.5.10.4,3.3.1.4.1.1,TCS-89-dlIntersectionSignalControlRequest-OC-InValid-6,SUT/RI,
886600,2.3.5.10.4,3.3.1.4.1.2.1,TCS-89-dlIntersectionSignalControlRequest-OC-InValid-6,SUT/RI,
886601,2.3.5.10.4,3.3.5.11.3.1,TCS-89-dlIntersectionSignalControlRequest-OC-InValid-7,SUT/RI,
886602,2.3.5.10.4,3.3.1.4.1,TCS-89-dlIntersectionSignalControlRequest-OC-InValid-7,SUT/RI,
886603,2.3.5.10.4,3.3.1.4.1.1,TCS-89-dlIntersectionSignalControlRequest-OC-InValid-7,SUT/RI,
886604,2.3.5.10.4,3.3.1.4.1.2.1,TCS-89-dlIntersectionSignalControlRequest-OC-InValid-7,SUT/RI,
886605,2.3.5.10.4,3.3.5.11.3.1,TCS-89-dlIntersectionSignalControlRequest-OC-InValid-8,SUT/RI,
886606,2.3.5.10.4,3.3.1.4.1,TCS-89-dlIntersectionSignalControlRequest-OC-InValid-8,SUT/RI,
886607,2.3.5.10.4,3.3.1.4.1.1,TCS-89-dlIntersectionSignalControlRequest-OC-InValid-8,SUT/RI,
886608,2.3.5.10.4,3.3.1.4.1.2.1,TCS-89-dlIntersectionSignalControlRequest-OC-InValid-8,SUT/RI,
886609,2.3.5.10.4,3.3.5.11.3.1,TCS-89-dlIntersectionSignalControlRequest-EC-Valid,SUT/RI,
886610,2.3.5.10.4,3.3.5.1.4.1,TCS-89-dlIntersectionSignalControlRequest-EC-Valid,SUT/RI,
886611,2.3.5.10.4,3.3.5.1.4.1.1,TCS-89-dlIntersectionSignalControlRequest-EC-Valid,SUT/RI,
886612,2.3.5.10.4,3.3.5.1.4.1.2.1,TCS-89-dlIntersectionSignalControlRequest-EC-Valid,SUT/RI,
886613,2.3.5.10.4,3.3.5.1.4.1.2.2,TCS-89-dlIntersectionSignalControlRequest-EC-Valid,SUT/RI,
886614,2.3.5.10.4,3.3.5.1.4.1.2.3,TCS-89-dlIntersectionSignalControlRequest-EC-Valid,SUT/RI,
886615,2.3.5.10.4,3.3.5.1.4.1.2.4,TCS-89-dlIntersectionSignalControlRequest-EC-Valid,SUT/RI,
886616,2.3.5.10.4,3.3.5.1.4.1.2.5,TCS-89-dlIntersectionSignalControlRequest-EC-Valid,SUT/RI,
886617,2.3.5.10.4,3.3.5.1.4.1.2.6,TCS-89-dlIntersectionSignalControlRequest-EC-Valid,SUT/RI,
886618,2.3.5.10.4,3.3.5.1.4.1.2.7,TCS-89-dlIntersectionSignalControlRequest-EC-Valid,SUT/RI,
886619,2.3.5.10.4,3.3.5.11.3.2,TCS-89-dlIntersectionSignalControlRequest-EC-Valid,SUT/RI,
886620,2.3.5.10.4,3.3.5.11.3.2.1,TCS-89-dlIntersectionSignalControlRequest-EC-Valid,SUT/RI,
886621,2.3.5.10.4,3.3.5.11.3.2.2.1,TCS-89-dlIntersectionSignalControlRequest-EC-Valid,SUT/RI,
886622,2.3.5.10.4,3.3.5.11.3.2.2.2,TCS-89-dlIntersectionSignalControlRequest-EC-Valid,SUT/RI,
886623,2.3.5.10.4,3.3.5.11.3.2.2.3,TCS-89-dlIntersectionSignalControlRequest-EC-Valid,SUT/RI,
886624,2.3.5.10.4,3.3.5.11.3.1,TCS-89-dlIntersectionSignalControlRequest-EC-InValid-1,RI,
886625,2.3.5.10.4,3.3.5.11.3.1,TCS-89-dlIntersectionSignalControlRequest-EC-InValid-2,RI,
886626,2.3.5.10.4,3.3.5.11.3.1,TCS-89-dlIntersectionSignalControlRequest-EC-InValid-3,RI,
886627,2.3.5.10.4,3.3.5.11.3.1,TCS-89-dlIntersectionSignalControlRequest-EC-InValid-4,RI,
886628,2.3.5.10.4,3.3.5.11.3.1,TCS-89-dlIntersectionSignalControlRequest-EC-InValid-5,RI,
886629,2.3.5.10.4,3.3.5.11.3.1,TCS-89-dlIntersectionSignalControlRequest-EC-InValid-6,RI,
886630,2.3.5.10.4,3.3.5.11.3.1,TCS-89-dlIntersectionSignalControlRequest-EC-InValid-7,RI,
886631,2.3.5.10.4,3.3.5.11.3.1,TCS-89-dlIntersectionSignalControlRequest-EC-InValid-8,RI,
886632,2.3.5.10.5,3.3.5.1.5.1,TCS-90-dlDeviceControlStatusRequest-OC-Valid,SUT/RI,
886633,2.3.5.10.5,3.3.5.11.4.1,TCS-90-dlDeviceControlStatusRequest-OC-Valid,SUT/RI,
886634,2.3.5.10.5,3.3.5.1.4.2,TCS-90-dlDeviceControlStatusRequest-OC-Valid,SUT/RI,
886635,2.3.5.10.5,3.3.5.1.4.2.1,TCS-90-dlDeviceControlStatusRequest-OC-Valid,SUT/RI,
886636,2.3.5.10.5,3.3.5.1.4.2.2.1,TCS-90-dlDeviceControlStatusRequest-OC-Valid,SUT/RI,
886637,2.3.5.10.5,3.3.5.1.4.2.2.2,TCS-90-dlDeviceControlStatusRequest-OC-Valid,SUT/RI,
886638,2.3.5.10.5,3.3.5.1.4.2.2.3,TCS-90-dlDeviceControlStatusRequest-OC-Valid,SUT/RI,
886639,2.3.5.10.5,3.3.5.1.5.3,TCS-90-dlDeviceControlStatusRequest-OC-Valid,SUT/RI,
886640,2.3.5.10.5,3.3.5.11.4.3,TCS-90-dlDeviceControlStatusRequest-OC-Valid,SUT/RI,
886641,2.3.5.10.5,3.3.5.1.5.1,TCS-90-dlDeviceControlStatusRequest-OC-InValid-1,RI,
886642,2.3.5.10.5,3.3.5.11.4.1,TCS-90-dlDeviceControlStatusRequest-OC-InValid-1,RI,
886643,2.3.5.10.5,3.3.1.4.1,TCS-90-dlDeviceControlStatusRequest-OC-InValid-1,RI,
886644,2.3.5.10.5,3.3.1.4.1.1,TCS-90-dlDeviceControlStatusRequest-OC-InValid-1,RI,
886645,2.3.5.10.5,3.3.1.4.1.2.1,TCS-90-dlDeviceControlStatusRequest-OC-InValid-1,RI,
886646,2.3.5.10.5,3.3.5.1.5.1,TCS-90-dlDeviceControlStatusRequest-OC-InValid-2,SUT/RI,
886647,2.3.5.10.5,3.3.5.11.4.1,TCS-90-dlDeviceControlStatusRequest-OC-InValid-2,SUT/RI,
886648,2.3.5.10.5,3.3.1.4.1,TCS-90-dlDeviceControlStatusRequest-OC-InValid-2,SUT/RI,
886649,2.3.5.10.5,3.3.1.4.1.1,TCS-90-dlDeviceControlStatusRequest-OC-InValid-2,SUT/RI,
886650,2.3.5.10.5,3.3.1.4.1.2.1,TCS-90-dlDeviceControlStatusRequest-OC-InValid-2,SUT/RI,
886651,2.3.5.10.5,3.3.5.1.5.1,TCS-90-dlDeviceControlStatusRequest-OC-InValid-3,SUT/RI,
886652,2.3.5.10.5,3.3.5.11.4.1,TCS-90-dlDeviceControlStatusRequest-OC-InValid-3,SUT/RI,
886653,2.3.5.10.5,3.3.1.4.1,TCS-90-dlDeviceControlStatusRequest-OC-InValid-3,SUT/RI,
886654,2.3.5.10.5,3.3.1.4.1.1,TCS-90-dlDeviceControlStatusRequest-OC-InValid-3,SUT/RI,
886655,2.3.5.10.5,3.3.1.4.1.2.1,TCS-90-dlDeviceControlStatusRequest-OC-InValid-3,SUT/RI,
886656,2.3.5.10.5,3.3.5.1.5.1,TCS-90-dlDeviceControlStatusRequest-OC-InValid-4,SUT/RI,
886657,2.3.5.10.5,3.3.5.11.4.1,TCS-90-dlDeviceControlStatusRequest-OC-InValid-4,SUT/RI,
886658,2.3.5.10.5,3.3.1.4.1,TCS-90-dlDeviceControlStatusRequest-OC-InValid-4,SUT/RI,
886659,2.3.5.10.5,3.3.1.4.1.1,TCS-90-dlDeviceControlStatusRequest-OC-InValid-4,SUT/RI,
886660,2.3.5.10.5,3.3.1.4.1.2.1,TCS-90-dlDeviceControlStatusRequest-OC-InValid-4,SUT/RI,
886661,2.3.5.10.5,3.3.5.1.5.1,TCS-90-dlDeviceControlStatusRequest-OC-InValid-5,SUT/RI,
886662,2.3.5.10.5,3.3.5.11.4.1,TCS-90-dlDeviceControlStatusRequest-OC-InValid-5,SUT/RI,
886663,2.3.5.10.5,3.3.1.4.1,TCS-90-dlDeviceControlStatusRequest-OC-InValid-5,SUT/RI,
886664,2.3.5.10.5,3.3.1.4.1.1,TCS-90-dlDeviceControlStatusRequest-OC-InValid-5,SUT/RI,
886665,2.3.5.10.5,3.3.1.4.1.2.1,TCS-90-dlDeviceControlStatusRequest-OC-InValid-5,SUT/RI,
886666,2.3.5.10.5,3.3.5.1.5.1,TCS-90-dlDeviceControlStatusRequest-OC-InValid-6,SUT/RI,
886667,2.3.5.10.5,3.3.5.11.4.1,TCS-90-dlDeviceControlStatusRequest-OC-InValid-6,SUT/RI,
886668,2.3.5.10.5,3.3.1.4.1,TCS-90-dlDeviceControlStatusRequest-OC-InValid-6,SUT/RI,
886669,2.3.5.10.5,3.3.1.4.1.1,TCS-90-dlDeviceControlStatusRequest-OC-InValid-6,SUT/RI,
886670,2.3.5.10.5,3.3.1.4.1.2.1,TCS-90-dlDeviceControlStatusRequest-OC-InValid-6,SUT/RI,
886671,2.3.5.10.5,3.3.5.1.5.1,TCS-90-dlDeviceControlStatusRequest-OC-InValid-7,SUT/RI,
886672,2.3.5.10.5,3.3.5.11.4.1,TCS-90-dlDeviceControlStatusRequest-OC-InValid-7,SUT/RI,
886673,2.3.5.10.5,3.3.1.4.1,TCS-90-dlDeviceControlStatusRequest-OC-InValid-7,SUT/RI,
886674,2.3.5.10.5,3.3.1.4.1.1,TCS-90-dlDeviceControlStatusRequest-OC-InValid-7,SUT/RI,
886675,2.3.5.10.5,3.3.1.4.1.2.1,TCS-90-dlDeviceControlStatusRequest-OC-InValid-7,SUT/RI,
886676,2.3.5.10.5,3.3.5.1.5.1,TCS-90-dlDeviceControlStatusRequest-OC-InValid-8,SUT/RI,
886677,2.3.5.10.5,3.3.5.11.4.1,TCS-90-dlDeviceControlStatusRequest-OC-InValid-8,SUT/RI,
886678,2.3.5.10.5,3.3.1.4.1,TCS-90-dlDeviceControlStatusRequest-OC-InValid-8,SUT/RI,
886679,2.3.5.10.5,3.3.1.4.1.1,TCS-90-dlDeviceControlStatusRequest-OC-InValid-8,SUT/RI,
886680,2.3.5.10.5,3.3.1.4.1.2.1,TCS-90-dlDeviceControlStatusRequest-OC-InValid-8,SUT/RI,
886681,2.3.5.10.5,3.3.5.1.5.1,TCS-90-dlDeviceControlStatusRequest-EC-Valid,SUT/RI,
886682,2.3.5.10.5,3.3.5.11.4.1,TCS-90-dlDeviceControlStatusRequest-EC-Valid,SUT/RI,
886683,2.3.5.10.5,3.3.5.1.5.2,TCS-90-dlDeviceControlStatusRequest-EC-Valid,SUT/RI,
886684,2.3.5.10.5,3.3.5.1.5.2.1,TCS-90-dlDeviceControlStatusRequest-EC-Valid,SUT/RI,
886685,2.3.5.10.5,3.3.5.1.5.2.2.1,TCS-90-dlDeviceControlStatusRequest-EC-Valid,SUT/RI,
886686,2.3.5.10.5,3.3.5.1.5.2.2.1.1,TCS-90-dlDeviceControlStatusRequest-EC-Valid,SUT/RI,
886687,2.3.5.10.5,3.3.5.11.4.2,TCS-90-dlDeviceControlStatusRequest-EC-Valid,SUT/RI,
886688,2.3.5.10.5,3.3.5.1.5.1,TCS-90-dlDeviceControlStatusRequest-EC-InValid-1,RI,
886689,2.3.5.10.5,3.3.5.11.4.1,TCS-90-dlDeviceControlStatusRequest-EC-InValid-1,RI,
886690,2.3.5.10.5,3.3.5.1.5.1,TCS-90-dlDeviceControlStatusRequest-EC-InValid-2,RI,
886691,2.3.5.10.5,3.3.5.11.4.1,TCS-90-dlDeviceControlStatusRequest-EC-InValid-2,RI,
886692,2.3.5.10.5,3.3.5.1.5.1,TCS-90-dlDeviceControlStatusRequest-EC-InValid-3,RI,
886693,2.3.5.10.5,3.3.5.11.4.1,TCS-90-dlDeviceControlStatusRequest-EC-InValid-3,RI,
886694,2.3.5.10.5,3.3.5.1.5.1,TCS-90-dlDeviceControlStatusRequest-EC-InValid-4,RI,
886695,2.3.5.10.5,3.3.5.11.4.1,TCS-90-dlDeviceControlStatusRequest-EC-InValid-4,RI,
886696,2.3.5.10.5,3.3.5.1.5.1,TCS-90-dlDeviceControlStatusRequest-EC-InValid-5,RI,
886697,2.3.5.10.5,3.3.5.11.4.1,TCS-90-dlDeviceControlStatusRequest-EC-InValid-5,RI,
886698,2.3.5.10.5,3.3.5.1.5.1,TCS-90-dlDeviceControlStatusRequest-EC-InValid-6,RI,
886699,2.3.5.10.5,3.3.5.11.4.1,TCS-90-dlDeviceControlStatusRequest-EC-InValid-6,RI,
886700,2.3.5.10.5,3.3.5.1.5.1,TCS-90-dlDeviceControlStatusRequest-EC-InValid-7,RI,
886701,2.3.5.10.5,3.3.5.11.4.1,TCS-90-dlDeviceControlStatusRequest-EC-InValid-7,RI,
886702,2.3.5.10.5,3.3.5.1.5.1,TCS-90-dlDeviceControlStatusRequest-EC-InValid-8,RI,
886703,2.3.5.10.5,3.3.5.11.4.1,TCS-90-dlDeviceControlStatusRequest-EC-InValid-8,RI,
886704,2.3.5.10.6,3.3.5.11.13.1,TCS-91-dlIntersectionSignalPriorityQueueRequest-OC-Valid,SUT/RI,
886705,2.3.5.10.6,3.3.5.1.7.2,TCS-91-dlIntersectionSignalPriorityQueueRequest-OC-Valid,SUT/RI,
886706,2.3.5.10.6,3.3.5.1.7.2.1,TCS-91-dlIntersectionSignalPriorityQueueRequest-OC-Valid,SUT/RI,
886707,2.3.5.10.6,3.3.5.1.7.2.2.1,TCS-91-dlIntersectionSignalPriorityQueueRequest-OC-Valid,SUT/RI,
886708,2.3.5.10.6,3.3.5.1.7.2.2.2,TCS-91-dlIntersectionSignalPriorityQueueRequest-OC-Valid,SUT/RI,
886709,2.3.5.10.6,3.3.5.1.7.2.2.3,TCS-91-dlIntersectionSignalPriorityQueueRequest-OC-Valid,SUT/RI,
886710,2.3.5.10.6,3.3.5.1.7.2.2.4,TCS-91-dlIntersectionSignalPriorityQueueRequest-OC-Valid,SUT/RI,
886711,2.3.5.10.6,3.3.5.1.7.2.2.5,TCS-91-dlIntersectionSignalPriorityQueueRequest-OC-Valid,SUT/RI,
886712,2.3.5.10.6,3.3.5.1.7.2.2.6,TCS-91-dlIntersectionSignalPriorityQueueRequest-OC-Valid,SUT/RI,
886713,2.3.5.10.6,3.3.5.1.7.2.2.7,TCS-91-dlIntersectionSignalPriorityQueueRequest-OC-Valid,SUT/RI,
886714,2.3.5.10.6,3.3.5.11.13.3,TCS-91-dlIntersectionSignalPriorityQueueRequest-OC-Valid,SUT/RI,
886715,2.3.5.10.6,3.3.5.11.13.3.1,TCS-91-dlIntersectionSignalPriorityQueueRequest-OC-Valid,SUT/RI,
886716,2.3.5.10.6,3.3.5.11.13.3.2.1,TCS-91-dlIntersectionSignalPriorityQueueRequest-OC-Valid,SUT/RI,
886717,2.3.5.10.6,3.3.5.11.13.3.2.2,TCS-91-dlIntersectionSignalPriorityQueueRequest-OC-Valid,SUT/RI,
886718,2.3.5.10.6,3.3.5.11.13.3.2.3,TCS-91-dlIntersectionSignalPriorityQueueRequest-OC-Valid,SUT/RI,
886719,2.3.5.10.6,3.3.5.11.13.1,TCS-91-dlIntersectionSignalPriorityQueueRequest-OC-InValid-1,RI,
886720,2.3.5.10.6,3.3.1.4.1,TCS-91-dlIntersectionSignalPriorityQueueRequest-OC-InValid-1,RI,
886721,2.3.5.10.6,3.3.1.4.1.1,TCS-91-dlIntersectionSignalPriorityQueueRequest-OC-InValid-1,RI,
886722,2.3.5.10.6,3.3.1.4.1.2.1,TCS-91-dlIntersectionSignalPriorityQueueRequest-OC-InValid-1,RI,
886723,2.3.5.10.6,3.3.5.11.13.1,TCS-91-dlIntersectionSignalPriorityQueueRequest-OC-InValid-2,SUT/RI,
886724,2.3.5.10.6,3.3.1.4.1,TCS-91-dlIntersectionSignalPriorityQueueRequest-OC-InValid-2,SUT/RI,
886725,2.3.5.10.6,3.3.1.4.1.1,TCS-91-dlIntersectionSignalPriorityQueueRequest-OC-InValid-2,SUT/RI,
886726,2.3.5.10.6,3.3.1.4.1.2.1,TCS-91-dlIntersectionSignalPriorityQueueRequest-OC-InValid-2,SUT/RI,
886727,2.3.5.10.6,3.3.5.11.13.1,TCS-91-dlIntersectionSignalPriorityQueueRequest-OC-InValid-3,SUT/RI,
886728,2.3.5.10.6,3.3.1.4.1,TCS-91-dlIntersectionSignalPriorityQueueRequest-OC-InValid-3,SUT/RI,
886729,2.3.5.10.6,3.3.1.4.1.1,TCS-91-dlIntersectionSignalPriorityQueueRequest-OC-InValid-3,SUT/RI,
886730,2.3.5.10.6,3.3.1.4.1.2.1,TCS-91-dlIntersectionSignalPriorityQueueRequest-OC-InValid-3,SUT/RI,
886731,2.3.5.10.6,3.3.5.11.13.1,TCS-91-dlIntersectionSignalPriorityQueueRequest-OC-InValid-4,SUT/RI,
886732,2.3.5.10.6,3.3.1.4.1,TCS-91-dlIntersectionSignalPriorityQueueRequest-OC-InValid-4,SUT/RI,
886733,2.3.5.10.6,3.3.1.4.1.1,TCS-91-dlIntersectionSignalPriorityQueueRequest-OC-InValid-4,SUT/RI,
886734,2.3.5.10.6,3.3.1.4.1.2.1,TCS-91-dlIntersectionSignalPriorityQueueRequest-OC-InValid-4,SUT/RI,
886735,2.3.5.10.6,3.3.5.11.13.1,TCS-91-dlIntersectionSignalPriorityQueueRequest-OC-InValid-5,SUT/RI,
886736,2.3.5.10.6,3.3.1.4.1,TCS-91-dlIntersectionSignalPriorityQueueRequest-OC-InValid-5,SUT/RI,
886737,2.3.5.10.6,3.3.1.4.1.1,TCS-91-dlIntersectionSignalPriorityQueueRequest-OC-InValid-5,SUT/RI,
886738,2.3.5.10.6,3.3.1.4.1.2.1,TCS-91-dlIntersectionSignalPriorityQueueRequest-OC-InValid-5,SUT/RI,
886739,2.3.5.10.6,3.3.5.11.13.1,TCS-91-dlIntersectionSignalPriorityQueueRequest-OC-InValid-6,SUT/RI,
886740,2.3.5.10.6,3.3.1.4.1,TCS-91-dlIntersectionSignalPriorityQueueRequest-OC-InValid-6,SUT/RI,
886741,2.3.5.10.6,3.3.1.4.1.1,TCS-91-dlIntersectionSignalPriorityQueueRequest-OC-InValid-6,SUT/RI,
886742,2.3.5.10.6,3.3.1.4.1.2.1,TCS-91-dlIntersectionSignalPriorityQueueRequest-OC-InValid-6,SUT/RI,
886743,2.3.5.10.6,3.3.5.11.13.1,TCS-91-dlIntersectionSignalPriorityQueueRequest-OC-InValid-7,SUT/RI,
886744,2.3.5.10.6,3.3.1.4.1,TCS-91-dlIntersectionSignalPriorityQueueRequest-OC-InValid-7,SUT/RI,
886745,2.3.5.10.6,3.3.1.4.1.1,TCS-91-dlIntersectionSignalPriorityQueueRequest-OC-InValid-7,SUT/RI,
886746,2.3.5.10.6,3.3.1.4.1.2.1,TCS-91-dlIntersectionSignalPriorityQueueRequest-OC-InValid-7,SUT/RI,
886747,2.3.5.10.6,3.3.5.11.13.1,TCS-91-dlIntersectionSignalPriorityQueueRequest-OC-InValid-8,SUT/RI,
886748,2.3.5.10.6,3.3.1.4.1,TCS-91-dlIntersectionSignalPriorityQueueRequest-OC-InValid-8,SUT/RI,
886749,2.3.5.10.6,3.3.1.4.1.1,TCS-91-dlIntersectionSignalPriorityQueueRequest-OC-InValid-8,SUT/RI,
886750,2.3.5.10.6,3.3.1.4.1.2.1,TCS-91-dlIntersectionSignalPriorityQueueRequest-OC-InValid-8,SUT/RI,
886751,2.3.5.10.6,3.3.5.11.13.1,TCS-91-dlIntersectionSignalPriorityQueueRequest-EC-Valid,SUT/RI,
886752,2.3.5.10.6,3.3.5.1.7.1,TCS-91-dlIntersectionSignalPriorityQueueRequest-EC-Valid,SUT/RI,
886753,2.3.5.10.6,3.3.5.1.7.1.1,TCS-91-dlIntersectionSignalPriorityQueueRequest-EC-Valid,SUT/RI,
886754,2.3.5.10.6,3.3.5.1.7.1.2.1,TCS-91-dlIntersectionSignalPriorityQueueRequest-EC-Valid,SUT/RI,
886755,2.3.5.10.6,3.3.5.1.7.1.2.1.1,TCS-91-dlIntersectionSignalPriorityQueueRequest-EC-Valid,SUT/RI,
