ID,UN ID,User Need,NeedConformance,NeedSupport,Requirement ID,Requirement,Conformance,Support,Other Requirements,ReqFlag,ReqFlagValue,OtherReqParameter,OtherRequirementValues,NeedFlag,NeedFlagValue
2816,2.3.5.10.14,Need to Control a Section,Optional,Yes/No,3.3.5.11.9.2.2.2,Event Identifier - Section Control,O,Yes / No,,TMDD_N99R1063_Event_Identifier___Section_Control_Supported,False,TMDD_N99R1063_Event_Identifier___Section_Control_Parameter,,TMDD_N99_Flag,False
2817,2.3.5.10.14,Need to Control a Section,Optional,Yes/No,3.3.5.11.9.2.2.3,Event Response Plan - Section Control,O,Yes / No,,TMDD_N99R1064_Event_Response_Plan___Section_Control_Supported,False,TMDD_N99R1064_Event_Response_Plan___Section_Control_Parameter,,TMDD_N99_Flag,False
2818,2.3.5.10.14,Need to Control a Section,Optional,Yes/No,3.3.5.11.9.2.2.4,Request Priority - Section Control,O,Yes / No,,TMDD_N99R1065_Request_Priority___Section_Control_Supported,False,TMDD_N99R1065_Request_Priority___Section_Control_Parameter,,TMDD_N99_Flag,False
2819,2.3.5.10.14,Need to Control a Section,Optional,Yes/No,3.3.5.11.9.2.2.5,Signal Timing Mode - Section Control,O.9(1..*),Yes / No,,TMDD_N99R1066_Signal_Timing_Mode___Section_Control_Supported,False,TMDD_N99R1066_Signal_Timing_Mode___Section_Control_Parameter,,TMDD_N99_Flag,False
2820,2.3.5.10.14,Need to Control a Section,Optional,Yes/No,3.3.5.11.9.2.2.6,Signal Timing Pattern - Section Control,O.9(1..*),Yes / No,,TMDD_N99R1067_Signal_Timing_Pattern___Section_Control_Supported,False,TMDD_N99R1067_Signal_Timing_Pattern___Section_Control_Parameter,,TMDD_N99_Flag,False
2821,2.3.5.10.14,Need to Control a Section,Optional,Yes/No,3.3.5.11.9.2.2.7,Offset Adjustment - Section Control,O.9(1..*),Yes / No,,TMDD_N99R1068_Offset_Adjustment___Section_Control_Supported,False,TMDD_N99R1068_Offset_Adjustment___Section_Control_Parameter,,TMDD_N99_Flag,False
2822,2.3.5.10.14,Need to Control a Section,Optional,Yes/No,3.3.5.11.9.2.2.8,Command Begin Time,O,Yes / No,,TMDD_N99R1069_Command_Begin_Time_Supported,False,TMDD_N99R1069_Command_Begin_Time_Parameter,,TMDD_N99_Flag,False
2823,2.3.5.10.14,Need to Control a Section,Optional,Yes/No,3.3.5.11.9.2.2.9,Command End Time,O,Yes / No,,TMDD_N99R1070_Command_End_Time_Supported,False,TMDD_N99R1070_Command_End_Time_Parameter,,TMDD_N99_Flag,False
2824,2.3.5.10.14,Need to Control a Section,Optional,Yes/No,3.3.5.11.9.2.2.10,Section Control Request Date and Time Information,O,Yes / No,,TMDD_N99R1071_Section_Control_Request_Date_and_Time_Information_Supported,False,TMDD_N99R1071_Section_Control_Request_Date_and_Time_Information_Parameter,,TMDD_N99_Flag,False
2825,2.3.5.10.14,Need to Control a Section,Optional,Yes/No,3.3.5.11.9.3,Contents of Signal Section Control Response,M,Yes,,TMDD_N99R1072_Contents_of_Signal_Section_Control_Response_Supported,True,TMDD_N99R1072_Contents_of_Signal_Section_Control_Response_Parameter,,TMDD_N99_Flag,False
2826,2.3.5.10.14,Need to Control a Section,Optional,Yes/No,3.3.5.11.9.3.1,Required Signal Section Control Response Content,M,Yes,,TMDD_N99R1073_Required_Signal_Section_Control_Response_Content_Supported,True,TMDD_N99R1073_Required_Signal_Section_Control_Response_Content_Parameter,,TMDD_N99_Flag,False
2827,2.3.5.10.14,Need to Control a Section,Optional,Yes/No,3.3.5.11.9.3.2.1,Restrictions - Section Control,O,Yes / No,,TMDD_N99R1074_Restrictions___Section_Control_Supported,False,TMDD_N99R1074_Restrictions___Section_Control_Parameter,,TMDD_N99_Flag,False
2828,2.3.5.10.14,Need to Control a Section,Optional,Yes/No,3.3.5.11.9.3.2.2,Operator Identifier - Section Control Acknowledge,O,Yes / No,,TMDD_N99R1075_Operator_Identifier___Section_Control_Acknowledge_Supported,False,TMDD_N99R1075_Operator_Identifier___Section_Control_Acknowledge_Parameter,,TMDD_N99_Flag,False
2829,2.3.5.10.14,Need to Control a Section,Optional,Yes/No,3.3.5.11.9.3.2.3,Operator Last Revised Date and Time - Section Control,O,Yes / No,,TMDD_N99R1076_Operator_Last_Revised_Date_and_Time___Section_Control_Supported,False,TMDD_N99R1076_Operator_Last_Revised_Date_and_Time___Section_Control_Parameter,,TMDD_N99_Flag,False
2830,2.3.5.10.14,Need to Control a Section,Optional,Yes/No,3.3.5.11.9.3.2.4,Timing Mode - Section Control,O,Yes / No,,TMDD_N99R1077_Timing_Mode___Section_Control_Supported,False,TMDD_N99R1077_Timing_Mode___Section_Control_Parameter,,TMDD_N99_Flag,False
2831,2.3.5.10.14,Need to Control a Section,Optional,Yes/No,3.3.5.11.9.3.2.5,Timing Pattern Identifier - Section Control,O,Yes / No,,TMDD_N99R1078_Timing_Pattern_Identifier___Section_Control_Supported,False,TMDD_N99R1078_Timing_Pattern_Identifier___Section_Control_Parameter,,TMDD_N99_Flag,False
2832,2.3.5.10.14,Need to Control a Section,Optional,Yes/No,3.3.1.4.1,Contents of the Error Report,M,Yes,,TMDD_N99R12_Contents_of_the_Error_Report_Supported,True,TMDD_N99R12_Contents_of_the_Error_Report_Parameter,,TMDD_N99_Flag,False
2833,2.3.5.10.14,Need to Control a Section,Optional,Yes/No,3.3.1.4.1.1,Required Error Report Contents,M,Yes,,TMDD_N99R13_Required_Error_Report_Contents_Supported,True,TMDD_N99R13_Required_Error_Report_Contents_Parameter,,TMDD_N99_Flag,False
2834,2.3.5.10.14,Need to Control a Section,Optional,Yes/No,3.3.1.4.1.2.1,Restrictions - Error Report,O,Yes / No,,TMDD_N99R14_Restrictions___Error_Report_Supported,False,TMDD_N99R14_Restrictions___Error_Report_Parameter,,TMDD_N99_Flag,False
2835,2.3.5.10.15,Need to Verify Section Plan Status,Optional,Yes/No,3.3.5.11.10.1,Send Section Control Status Upon Request,M,Yes,The owner center shall respond within ___ (100 ms - 1 hour; Default = 1 minute) after receiving the request.,TMDD_N100R1079_Send_Section_Control_Status_Upon_Request_Supported,True,TMDD_N100R1079_Send_Section_Control_Status_Upon_Request_Parameter,60000,TMDD_N100_Flag,False
2836,2.3.5.10.15,Need to Verify Section Plan Status,Optional,Yes/No,3.3.5.11.10.2,Contents of the Section Control Status Request,M,Yes,,TMDD_N100R1080_Contents_of_the_Section_Control_Status_Request_Supported,True,TMDD_N100R1080_Contents_of_the_Section_Control_Status_Request_Parameter,,TMDD_N100_Flag,False
2837,2.3.5.10.15,Need to Verify Section Plan Status,Optional,Yes/No,3.3.5.11.10.2.1,Required Section Control Status Request Content,M,Yes,,TMDD_N100R1081_Required_Section_Control_Status_Request_Content_Supported,True,TMDD_N100R1081_Required_Section_Control_Status_Request_Content_Parameter,,TMDD_N100_Flag,False
2838,2.3.5.10.15,Need to Verify Section Plan Status,Optional,Yes/No,3.3.5.11.10.2.2.1,Authentication - Section Control Status,O,Yes / No,,TMDD_N100R1082_Authentication___Section_Control_Status_Supported,False,TMDD_N100R1082_Authentication___Section_Control_Status_Parameter,,TMDD_N100_Flag,False
2839,2.3.5.10.15,Need to Verify Section Plan Status,Optional,Yes/No,3.3.5.11.10.2.2.1.1,Operator Identifier - Section Control Status,O,Yes / No,,TMDD_N100R1083_Operator_Identifier___Section_Control_Status_Supported,False,TMDD_N100R1083_Operator_Identifier___Section_Control_Status_Parameter,,TMDD_N100_Flag,False
2840,2.3.5.10.15,Need to Verify Section Plan Status,Optional,Yes/No,3.3.5.11.9.3,Contents of Signal Section Control Response,M,Yes,,TMDD_N100R1072_Contents_of_Signal_Section_Control_Response_Supported,True,TMDD_N100R1072_Contents_of_Signal_Section_Control_Response_Parameter,,TMDD_N100_Flag,False
2841,2.3.5.10.15,Need to Verify Section Plan Status,Optional,Yes/No,3.3.5.11.9.3.1,Required Signal Section Control Response Content,M,Yes,,TMDD_N100R1073_Required_Signal_Section_Control_Response_Content_Supported,True,TMDD_N100R1073_Required_Signal_Section_Control_Response_Content_Parameter,,TMDD_N100_Flag,False
2842,2.3.5.10.15,Need to Verify Section Plan Status,Optional,Yes/No,3.3.5.11.9.3.2.1,Restrictions - Section Control,O,Yes / No,,TMDD_N100R1074_Restrictions___Section_Control_Supported,False,TMDD_N100R1074_Restrictions___Section_Control_Parameter,,TMDD_N100_Flag,False
2843,2.3.5.10.15,Need to Verify Section Plan Status,Optional,Yes/No,3.3.5.11.9.3.2.2,Operator Identifier - Section Control Acknowledge,O,Yes / No,,TMDD_N100R1075_Operator_Identifier___Section_Control_Acknowledge_Supported,False,TMDD_N100R1075_Operator_Identifier___Section_Control_Acknowledge_Parameter,,TMDD_N100_Flag,False
2844,2.3.5.10.15,Need to Verify Section Plan Status,Optional,Yes/No,3.3.5.11.9.3.2.3,Operator Last Revised Date and Time - Section Control,O,Yes / No,,TMDD_N100R1076_Operator_Last_Revised_Date_and_Time___Section_Control_Supported,False,TMDD_N100R1076_Operator_Last_Revised_Date_and_Time___Section_Control_Parameter,,TMDD_N100_Flag,False
2845,2.3.5.10.15,Need to Verify Section Plan Status,Optional,Yes/No,3.3.5.11.9.3.2.4,Timing Mode - Section Control,O,Yes / No,,TMDD_N100R1077_Timing_Mode___Section_Control_Supported,False,TMDD_N100R1077_Timing_Mode___Section_Control_Parameter,,TMDD_N100_Flag,False
2846,2.3.5.10.15,Need to Verify Section Plan Status,Optional,Yes/No,3.3.5.11.9.3.2.5,Timing Pattern Identifier - Section Control,O,Yes / No,,TMDD_N100R1078_Timing_Pattern_Identifier___Section_Control_Supported,False,TMDD_N100R1078_Timing_Pattern_Identifier___Section_Control_Parameter,,TMDD_N100_Flag,False
2847,2.3.5.10.15,Need to Verify Section Plan Status,Optional,Yes/No,3.3.5.11.10.3,Contents of the Section Control Status Response,M,Yes,,TMDD_N100R1084_Contents_of_the_Section_Control_Status_Response_Supported,True,TMDD_N100R1084_Contents_of_the_Section_Control_Status_Response_Parameter,,TMDD_N100_Flag,False
2848,2.3.5.10.15,Need to Verify Section Plan Status,Optional,Yes/No,3.3.1.4.1,Contents of the Error Report,M,Yes,,TMDD_N100R12_Contents_of_the_Error_Report_Supported,True,TMDD_N100R12_Contents_of_the_Error_Report_Parameter,,TMDD_N100_Flag,False
2849,2.3.5.10.15,Need to Verify Section Plan Status,Optional,Yes/No,3.3.1.4.1.1,Required Error Report Contents,M,Yes,,TMDD_N100R13_Required_Error_Report_Contents_Supported,True,TMDD_N100R13_Required_Error_Report_Contents_Parameter,,TMDD_N100_Flag,False
2850,2.3.5.10.15,Need to Verify Section Plan Status,Optional,Yes/No,3.3.1.4.1.2.1,Restrictions - Error Report,O,Yes / No,,TMDD_N100R14_Restrictions___Error_Report_Supported,False,TMDD_N100R14_Restrictions___Error_Report_Parameter,,TMDD_N100_Flag,False
2851,2.3.5.10.16,Need to View Section Plan Queue,Optional,Yes/No,3.3.5.11.14.1,Send Section Control Priority Queue Information Upon Request,M,Yes,The owner center shall respond within ___ (100 ms - 1 hour; Default = 1 minute) after receiving the request.,TMDD_N101R1102_Send_Section_Control_Priority_Queue_Information_Upon_Request_Supported,True,TMDD_N101R1102_Send_Section_Control_Priority_Queue_Information_Upon_Request_Parameter,60000,TMDD_N101_Flag,False
2852,2.3.5.10.16,Need to View Section Plan Queue,Optional,Yes/No,3.3.5.1.7.1,Contents of the Device Priority Queue Request,M,Yes,,TMDD_N101R426_Contents_of_the_Device_Priority_Queue_Request_Supported,True,TMDD_N101R426_Contents_of_the_Device_Priority_Queue_Request_Parameter,,TMDD_N101_Flag,False
2853,2.3.5.10.16,Need to View Section Plan Queue,Optional,Yes/No,3.3.5.1.7.1.1,Required Device Priority Queue Request Content,M,Yes,,TMDD_N101R427_Required_Device_Priority_Queue_Request_Content_Supported,True,TMDD_N101R427_Required_Device_Priority_Queue_Request_Content_Parameter,,TMDD_N101_Flag,False
2854,2.3.5.10.16,Need to View Section Plan Queue,Optional,Yes/No,3.3.5.1.7.1.2.1,Authentication - Device Queue (QueueAuth),O,Yes / No,,TMDD_N101R428_Authentication___Device_Queue__QueueAuth__Supported,False,TMDD_N101R428_Authentication___Device_Queue__QueueAuth__Parameter,,TMDD_N101_Flag,False
2855,2.3.5.10.16,Need to View Section Plan Queue,Optional,Yes/No,3.3.5.1.7.1.2.1.1,Operator Identifier - Device Queue,QueueAuth:O,Yes / No / NA,,TMDD_N101R429_Operator_Identifier___Device_Queue_Supported,False,TMDD_N101R429_Operator_Identifier___Device_Queue_Parameter,,TMDD_N101_Flag,False
2856,2.3.5.10.16,Need to View Section Plan Queue,Optional,Yes/No,3.3.5.11.14.2,Contents of the Section Control Priority Queue Request,M,Yes,,TMDD_N101R1103_Contents_of_the_Section_Control_Priority_Queue_Request_Supported,True,TMDD_N101R1103_Contents_of_the_Section_Control_Priority_Queue_Request_Parameter,,TMDD_N101_Flag,False
2857,2.3.5.10.16,Need to View Section Plan Queue,Optional,Yes/No,3.3.5.1.7.2,Contents of Device Priority Queue Header,M,Yes,,TMDD_N101R430_Contents_of_Device_Priority_Queue_Header_Supported,True,TMDD_N101R430_Contents_of_Device_Priority_Queue_Header_Parameter,,TMDD_N101_Flag,False
2858,2.3.5.10.16,Need to View Section Plan Queue,Optional,Yes/No,3.3.5.1.7.2.1,Required Device Priority Queue Header Content,M,Yes,,TMDD_N101R431_Required_Device_Priority_Queue_Header_Content_Supported,True,TMDD_N101R431_Required_Device_Priority_Queue_Header_Content_Parameter,,TMDD_N101_Flag,False
2859,2.3.5.10.16,Need to View Section Plan Queue,Optional,Yes/No,3.3.5.1.7.2.2.1,Restrictions - Device Queue,O,Yes / No,,TMDD_N101R432_Restrictions___Device_Queue_Supported,False,TMDD_N101R432_Restrictions___Device_Queue_Parameter,,TMDD_N101_Flag,False
2860,2.3.5.10.16,Need to View Section Plan Queue,Optional,Yes/No,3.3.5.1.7.2.2.2,Operator Identifier - Device Queue Acknowledge,O,Yes / No,,TMDD_N101R433_Operator_Identifier___Device_Queue_Acknowledge_Supported,False,TMDD_N101R433_Operator_Identifier___Device_Queue_Acknowledge_Parameter,,TMDD_N101_Flag,False
2861,2.3.5.10.16,Need to View Section Plan Queue,Optional,Yes/No,3.3.5.1.7.2.2.3,Unique Sequence Number,O,Yes / No,,TMDD_N101R434_Unique_Sequence_Number_Supported,False,TMDD_N101R434_Unique_Sequence_Number_Parameter,,TMDD_N101_Flag,False
2862,2.3.5.10.16,Need to View Section Plan Queue,Optional,Yes/No,3.3.5.1.7.2.2.4,Event Identifier - Device Queue,O,Yes / No,,TMDD_N101R435_Event_Identifier___Device_Queue_Supported,False,TMDD_N101R435_Event_Identifier___Device_Queue_Parameter,,TMDD_N101_Flag,False
2863,2.3.5.10.16,Need to View Section Plan Queue,Optional,Yes/No,3.3.5.1.7.2.2.5,Event Response Plan - Device Queue,O,Yes / No,,TMDD_N101R436_Event_Response_Plan___Device_Queue_Supported,False,TMDD_N101R436_Event_Response_Plan___Device_Queue_Parameter,,TMDD_N101_Flag,False
2864,2.3.5.10.16,Need to View Section Plan Queue,Optional,Yes/No,3.3.5.1.7.2.2.6,Request Start Date and Time - Device Queue,O,Yes / No,,TMDD_N101R437_Request_Start_Date_and_Time___Device_Queue_Supported,False,TMDD_N101R437_Request_Start_Date_and_Time___Device_Queue_Parameter,,TMDD_N101_Flag,False
2865,2.3.5.10.16,Need to View Section Plan Queue,Optional,Yes/No,3.3.5.1.7.2.2.7,Request Expiration Date and Time - Device Queue,O,Yes / No,,TMDD_N101R438_Request_Expiration_Date_and_Time___Device_Queue_Supported,False,TMDD_N101R438_Request_Expiration_Date_and_Time___Device_Queue_Parameter,,TMDD_N101_Flag,False
2866,2.3.5.10.16,Need to View Section Plan Queue,Optional,Yes/No,3.3.5.11.14.3,Contents of the Section Control Priority Queue Response,M,Yes,,TMDD_N101R1104_Contents_of_the_Section_Control_Priority_Queue_Response_Supported,True,TMDD_N101R1104_Contents_of_the_Section_Control_Priority_Queue_Response_Parameter,,TMDD_N101_Flag,False
2867,2.3.5.10.16,Need to View Section Plan Queue,Optional,Yes/No,3.3.5.11.14.3.1,Required Section Control Priority Queue Response Content,M,Yes,,TMDD_N101R1105_Required_Section_Control_Priority_Queue_Response_Content_Supported,True,TMDD_N101R1105_Required_Section_Control_Priority_Queue_Response_Content_Parameter,,TMDD_N101_Flag,False
2868,2.3.5.10.16,Need to View Section Plan Queue,Optional,Yes/No,3.3.5.11.14.3.2.1,Signal Timing Mode - Section Queue,O.10(1..*),Yes / No,,TMDD_N101R1106_Signal_Timing_Mode___Section_Queue_Supported,False,TMDD_N101R1106_Signal_Timing_Mode___Section_Queue_Parameter,,TMDD_N101_Flag,False
2869,2.3.5.10.16,Need to View Section Plan Queue,Optional,Yes/No,3.3.5.11.14.3.2.2,Timing Pattern Identifier - Section Queue,O.10(1..*),Yes / No,,TMDD_N101R1107_Timing_Pattern_Identifier___Section_Queue_Supported,False,TMDD_N101R1107_Timing_Pattern_Identifier___Section_Queue_Parameter,,TMDD_N101_Flag,False
2870,2.3.5.10.16,Need to View Section Plan Queue,Optional,Yes/No,3.3.5.11.14.3.2.3,Offset Adjustment - Section Queue,O.10(1..*),Yes / No,,TMDD_N101R1108_Offset_Adjustment___Section_Queue_Supported,False,TMDD_N101R1108_Offset_Adjustment___Section_Queue_Parameter,,TMDD_N101_Flag,False
2871,2.3.5.10.16,Need to View Section Plan Queue,Optional,Yes/No,3.3.1.4.1,Contents of the Error Report,M,Yes,,TMDD_N101R12_Contents_of_the_Error_Report_Supported,True,TMDD_N101R12_Contents_of_the_Error_Report_Parameter,,TMDD_N101_Flag,False
2872,2.3.5.10.16,Need to View Section Plan Queue,Optional,Yes/No,3.3.1.4.1.1,Required Error Report Contents,M,Yes,,TMDD_N101R13_Required_Error_Report_Contents_Supported,True,TMDD_N101R13_Required_Error_Report_Contents_Parameter,,TMDD_N101_Flag,False
2873,2.3.5.10.16,Need to View Section Plan Queue,Optional,Yes/No,3.3.1.4.1.2.1,Restrictions - Error Report,O,Yes / No,,TMDD_N101R14_Restrictions___Error_Report_Supported,False,TMDD_N101R14_Restrictions___Error_Report_Parameter,,TMDD_N101_Flag,False
2874,2.3.5.10.17,Need to Cancel Traffic Signal Section Control Requests,Optional,Yes/No,3.3.5.1.6.1,Send Cancel Control Response Upon Request,M,Yes,,TMDD_N102R421_Send_Cancel_Control_Response_Upon_Request_Supported,True,TMDD_N102R421_Send_Cancel_Control_Response_Upon_Request_Parameter,,TMDD_N102_Flag,False
2875,2.3.5.10.17,Need to Cancel Traffic Signal Section Control Requests,Optional,Yes/No,3.3.5.11.11.1,Cancel Control Requests for Remote Signal Sections,M,Yes,The owner center shall respond within ___ (100 ms - 1 hour; Default = 1 minute) after receiving the request.,TMDD_N102R1085_Cancel_Control_Requests_for_Remote_Signal_Sections_Supported,True,TMDD_N102R1085_Cancel_Control_Requests_for_Remote_Signal_Sections_Parameter,60000,TMDD_N102_Flag,False
2876,2.3.5.10.17,Need to Cancel Traffic Signal Section Control Requests,Optional,Yes/No,3.3.5.1.6.2,Contents of Cancel Device Control Request,M,Yes,,TMDD_N102R422_Contents_of_Cancel_Device_Control_Request_Supported,True,TMDD_N102R422_Contents_of_Cancel_Device_Control_Request_Parameter,,TMDD_N102_Flag,False
2877,2.3.5.10.17,Need to Cancel Traffic Signal Section Control Requests,Optional,Yes/No,3.3.5.1.6.2.1,Required Cancel Device Control Request Content,M,Yes,,TMDD_N102R423_Required_Cancel_Device_Control_Request_Content_Supported,True,TMDD_N102R423_Required_Cancel_Device_Control_Request_Content_Parameter,,TMDD_N102_Flag,False
2878,2.3.5.10.17,Need to Cancel Traffic Signal Section Control Requests,Optional,Yes/No,3.3.5.1.6.2.2.1,Operator Identifier - Cancel Device Control,O,Yes / No,,TMDD_N102R424_Operator_Identifier___Cancel_Device_Control_Supported,False,TMDD_N102R424_Operator_Identifier___Cancel_Device_Control_Parameter,,TMDD_N102_Flag,False
2879,2.3.5.10.17,Need to Cancel Traffic Signal Section Control Requests,Optional,Yes/No,3.3.5.11.11.2,Contents of Cancel Section Control Request,M,Yes,,TMDD_N102R1086_Contents_of_Cancel_Section_Control_Request_Supported,True,TMDD_N102R1086_Contents_of_Cancel_Section_Control_Request_Parameter,,TMDD_N102_Flag,False
2880,2.3.5.10.17,Need to Cancel Traffic Signal Section Control Requests,Optional,Yes/No,3.3.5.1.4.2,Contents of Device Control Request Response,M,Yes,,TMDD_N102R410_Contents_of_Device_Control_Request_Response_Supported,True,TMDD_N102R410_Contents_of_Device_Control_Request_Response_Parameter,,TMDD_N102_Flag,False
2881,2.3.5.10.17,Need to Cancel Traffic Signal Section Control Requests,Optional,Yes/No,3.3.5.1.4.2.1,Required Device Control Response Content,M,Yes,,TMDD_N102R411_Required_Device_Control_Response_Content_Supported,True,TMDD_N102R411_Required_Device_Control_Response_Content_Parameter,,TMDD_N102_Flag,False
2882,2.3.5.10.17,Need to Cancel Traffic Signal Section Control Requests,Optional,Yes/No,3.3.5.1.4.2.2.1,Operator Identifier - Device Control Acknowledge,O,Yes / No,,TMDD_N102R412_Operator_Identifier___Device_Control_Acknowledge_Supported,False,TMDD_N102R412_Operator_Identifier___Device_Control_Acknowledge_Parameter,,TMDD_N102_Flag,False
2883,2.3.5.10.17,Need to Cancel Traffic Signal Section Control Requests,Optional,Yes/No,3.3.5.1.4.2.2.3,Operator Last Revised Date and Time - Device Control,O,Yes / No,,TMDD_N102R414_Operator_Last_Revised_Date_and_Time___Device_Control_Supported,False,TMDD_N102R414_Operator_Last_Revised_Date_and_Time___Device_Control_Parameter,,TMDD_N102_Flag,False
2884,2.3.5.10.17,Need to Cancel Traffic Signal Section Control Requests,Optional,Yes/No,3.3.5.1.6.3,Contents of Cancel Device Control Request Response,M,Yes,,TMDD_N102R425_Contents_of_Cancel_Device_Control_Request_Response_Supported,True,TMDD_N102R425_Contents_of_Cancel_Device_Control_Request_Response_Parameter,,TMDD_N102_Flag,False
2885,2.3.5.10.17,Need to Cancel Traffic Signal Section Control Requests,Optional,Yes/No,3.3.5.11.11.3,Contents of Cancel Section Control Request Response,M,Yes,,TMDD_N102R1087_Contents_of_Cancel_Section_Control_Request_Response_Supported,True,TMDD_N102R1087_Contents_of_Cancel_Section_Control_Request_Response_Parameter,,TMDD_N102_Flag,False
2886,2.3.5.10.17,Need to Cancel Traffic Signal Section Control Requests,Optional,Yes/No,3.3.1.4.1,Contents of the Error Report,M,Yes,,TMDD_N102R12_Contents_of_the_Error_Report_Supported,True,TMDD_N102R12_Contents_of_the_Error_Report_Parameter,,TMDD_N102_Flag,False
2887,2.3.5.10.17,Need to Cancel Traffic Signal Section Control Requests,Optional,Yes/No,3.3.1.4.1.1,Required Error Report Contents,M,Yes,,TMDD_N102R13_Required_Error_Report_Contents_Supported,True,TMDD_N102R13_Required_Error_Report_Contents_Parameter,,TMDD_N102_Flag,False
2888,2.3.5.10.17,Need to Cancel Traffic Signal Section Control Requests,Optional,Yes/No,3.3.1.4.1.2.1,Restrictions - Error Report,O,Yes / No,,TMDD_N102R14_Restrictions___Error_Report_Supported,False,TMDD_N102R14_Restrictions___Error_Report_Parameter,,TMDD_N102_Flag,False
2889,2.3.5.10.18,Need to Share Section Timing Pattern Schedule,Optional,Yes/No,3.3.5.11.12.1,Send Section Timing Pattern Schedule Information Upon Request,M,Yes,The owner center shall respond within ___ (100 ms - 1 hour; Default = 1 minute) after receiving the request.,TMDD_N103R1088_Send_Section_Timing_Pattern_Schedule_Information_Upon_Request_Supported,True,TMDD_N103R1088_Send_Section_Timing_Pattern_Schedule_Information_Upon_Request_Parameter,60000,TMDD_N103_Flag,False
2890,2.3.5.10.18,Need to Share Section Timing Pattern Schedule,Optional,Yes/No,3.3.5.11.12.2,Publish Section Timing Pattern Schedule Information,Subscription:O,Yes / No / NA,The owner center shall begin sending the updated response message within ___ (100 ms - 24 hours; Default = 15 minutes) after the information is updated in the owner center.,TMDD_N103R1089_Publish_Section_Timing_Pattern_Schedule_Information_Supported,False,TMDD_N103R1089_Publish_Section_Timing_Pattern_Schedule_Information_Parameter,900000,TMDD_N103_Flag,False
2891,2.3.5.10.18,Need to Share Section Timing Pattern Schedule,Optional,Yes/No,3.3.5.11.12.3,Subscribe to Section Timing Pattern Schedule Information,Subscription:O,Yes / No / NA,,TMDD_N103R1090_Subscribe_to_Section_Timing_Pattern_Schedule_Information_Supported,False,TMDD_N103R1090_Subscribe_to_Section_Timing_Pattern_Schedule_Information_Parameter,,TMDD_N103_Flag,False
2892,2.3.5.10.18,Need to Share Section Timing Pattern Schedule,Optional,Yes/No,3.3.5.1.1.1,Contents of Device Information Request,M,Yes,,TMDD_N103R362_Contents_of_Device_Information_Request_Supported,True,TMDD_N103R362_Contents_of_Device_Information_Request_Parameter,,TMDD_N103_Flag,False
2893,2.3.5.10.18,Need to Share Section Timing Pattern Schedule,Optional,Yes/No,3.3.5.1.1.1.1,Required Device Information Request Content,M,Yes,,TMDD_N103R363_Required_Device_Information_Request_Content_Supported,True,TMDD_N103R363_Required_Device_Information_Request_Content_Parameter,,TMDD_N103_Flag,False
2894,2.3.5.10.18,Need to Share Section Timing Pattern Schedule,Optional,Yes/No,3.3.5.1.1.1.2.1,Authentication - Device Information (DeviceAuth),O,Yes / No,,TMDD_N103R364_Authentication___Device_Information__DeviceAuth__Supported,False,TMDD_N103R364_Authentication___Device_Information__DeviceAuth__Parameter,,TMDD_N103_Flag,False
2895,2.3.5.10.18,Need to Share Section Timing Pattern Schedule,Optional,Yes/No,3.3.5.1.1.1.2.1.1,Operator Identifier - Device Information,DeviceAuth:O,Yes / No / NA,,TMDD_N103R365_Operator_Identifier___Device_Information_Supported,False,TMDD_N103R365_Operator_Identifier___Device_Information_Parameter,,TMDD_N103_Flag,False
2896,2.3.5.10.18,Need to Share Section Timing Pattern Schedule,Optional,Yes/No,3.3.5.1.1.1.2.2,External Center Organization - Device Information,O,Yes / No,,TMDD_N103R366_External_Center_Organization___Device_Information_Supported,False,TMDD_N103R366_External_Center_Organization___Device_Information_Parameter,,TMDD_N103_Flag,False
2897,2.3.5.10.18,Need to Share Section Timing Pattern Schedule,Optional,Yes/No,3.3.5.1.1.1.3.1,Device Identifier Filter,O,Yes / No,,TMDD_N103R367_Device_Identifier_Filter_Supported,False,TMDD_N103R367_Device_Identifier_Filter_Parameter,,TMDD_N103_Flag,False
2898,2.3.5.10.18,Need to Share Section Timing Pattern Schedule,Optional,Yes/No,3.3.5.1.1.1.3.2,Roadway Network Identifier Filter,O,Yes / No,,TMDD_N103R368_Roadway_Network_Identifier_Filter_Supported,False,TMDD_N103R368_Roadway_Network_Identifier_Filter_Parameter,,TMDD_N103_Flag,False
2899,2.3.5.10.18,Need to Share Section Timing Pattern Schedule,Optional,Yes/No,3.3.5.1.1.1.3.3,Link Identifier Filter,O,Yes / No,,TMDD_N103R369_Link_Identifier_Filter_Supported,False,TMDD_N103R369_Link_Identifier_Filter_Parameter,,TMDD_N103_Flag,False
2900,2.3.5.10.18,Need to Share Section Timing Pattern Schedule,Optional,Yes/No,3.3.5.1.1.1.3.4,Route Designator Filter,O,Yes / No,,TMDD_N103R370_Route_Designator_Filter_Supported,False,TMDD_N103R370_Route_Designator_Filter_Parameter,,TMDD_N103_Flag,False
2901,2.3.5.10.18,Need to Share Section Timing Pattern Schedule,Optional,Yes/No,3.3.5.1.1.1.3.5,Linear Reference Filter,O,Yes / No,,TMDD_N103R371_Linear_Reference_Filter_Supported,False,TMDD_N103R371_Linear_Reference_Filter_Parameter,,TMDD_N103_Flag,False
